Date,Open,High,Low,Close,volume,oi,Ticker,%change,Initial_Allocation,Selection_Date,Buy_Hold_Value,Buy_Price,Quantity,Real_Rank,Total_Portfolio_Value,Hedge_Segment
2026-02-05,148.0,149.58,147.57,148.29,16041047.0,0.0,CANBK,0.005355932203389813,3.538623754691894,2026-02-01,3.5595069636634173,141.05,0.024107957607331296,12.0,106.02484493092496,
2026-02-05,287.9,289.15,285.4,287.6,2481799.0,0.0,FEDERALBNK,0.0006958942240780086,3.5087226862628658,2026-02-01,3.5068936388156384,285.1,0.012306989429192793,9.0,106.02484493092496,
2026-02-05,125.88,,,125.22,,,GOLDBEES,-0.03379629629629621,12.991821106412775,2026-02-01,13.300922565162354,122.31,0.10622043255999325,,106.02484493092496,2026-02
2026-02-05,796.0,798.35,776.05,779.55,657238.0,0.0,HBLENGINE,-0.02422080360495682,2.9556427278213637,2026-02-01,2.9403666264333133,760.9,0.003771876885938443,15.0,106.02484493092496,
2026-02-05,943.15,943.15,923.7,935.45,4580529.0,0.0,HINDALCO,-0.030571532203741092,4.547716535433066,2026-02-01,4.419448818897633,908.2,0.004724409448818898,5.0,106.02484493092496,
2026-02-05,588.0,620.0,577.6,607.3,31154519.0,0.0,HINDCOPPER,-0.0103479181944105,3.5087226862628658,2026-02-01,3.106644244594603,599.25,0.005855190131435738,10.0,106.02484493092496,
2026-02-05,600.0,612.7,593.25,610.8,16770606.0,0.0,HINDZINC,-0.04450527962456008,3.5087226862628658,2026-02-01,3.409909016339473,570.1,0.006154574085709289,17.0,106.02484493092496,
2026-02-05,876.0,882.95,871.7,879.5,904730.0,0.0,INDIANB,0.0002843332385555897,3.5087226862628658,2026-02-01,3.3847993885797862,843.15,0.0041614453967418205,8.0,106.02484493092496,
2026-02-05,549.9,549.9,535.0,536.05,586928.0,0.0,JKTYRE,-0.019121683440073256,3.8441583347723856,2026-02-01,3.965097316441672,499.3,0.007197157420603463,19.0,106.02484493092496,
2026-02-05,372.55,382.5,369.05,375.3,2878240.0,0.0,M&MFIN,0.014324324324324289,3.7179030577840386,2026-02-01,3.715428085704565,358.55,0.010006179589583698,7.0,106.02484493092496,
2026-02-05,2475.0,2477.9,2393.0,2410.4,5412056.0,0.0,MCX,-0.0522549443636221,3.5087226862628658,2026-02-01,3.3455004600348146,2233.3,0.0015710933086745468,13.0,106.02484493092496,
2026-02-05,62.97,,,64.88,,,MOGSEC,0.025284450063211006,19.48773165961916,2026-02-01,19.511790587593996,64.8,0.3007365996854809,,106.02484493092496,2026-02
2026-02-05,3630.5,3630.5,3531.0,3578.8,689465.0,0.0,MUTHOOTFIN,-0.03839643173818408,3.5087226862628658,2026-02-01,3.2789368993099917,3493.1,0.0010044724417459753,18.0,106.02484493092496,
2026-02-05,360.0,365.6,352.25,363.85,12183411.0,0.0,NATIONALUM,-0.029474526540410606,5.457907759827567,2026-02-01,5.152055359743833,354.2,0.013954789503441402,1.0,106.02484493092496,
2026-02-05,155.9,160.0,152.29,158.5,22567786.0,0.0,SAIL,0.007692796744866115,3.5087226862628658,2026-02-01,3.6798289272326095,148.63,0.02360709605236403,20.0,106.02484493092496,
2026-02-05,1068.2,1081.0,1067.5,1073.5,9551567.0,0.0,SBIN,0.0049616176745928,4.077872958080127,2026-02-01,4.064054793203376,1018.2,0.0037759953098296817,6.0,106.02484493092496,
2026-02-05,995.5,998.0,972.4,992.0,5775866.0,0.0,SHRIRAMFIN,-0.006808169803764419,3.8072471481448256,2026-02-01,3.7027344813330068,997.6,0.0036465738759976257,4.0,106.02484493092496,
2026-02-05,176.11,179.2,175.51,177.92,11292976.0,0.0,UNIONBANK,0.010277667366986432,3.5087226862628658,2026-02-01,3.453595598251212,169.37,0.020716317448561526,14.0,106.02484493092496,
2026-02-05,660.05,665.3,644.2,655.2,18234038.0,0.0,VEDL,-0.047397499273044374,4.193056381473111,2026-02-01,4.03094496536011,655.15,0.006170101022740859,2.0,106.02484493092496,
2026-02-06,201.5,203.0,199.26,201.84,9580410.0,0.0,ASHOKLEY,0.0016873449131513674,3.5087226862628658,2026-02-01,3.6005927449046555,189.06,0.018558778621934124,11.0,105.570703269395,
2026-02-06,1325.0,1346.4,1324.7,1341.6,5876574.0,0.0,AXISBANK,0.008266947241845735,3.5087226862628658,2026-02-01,3.4349842059911415,1340.4,0.002617668372323833,16.0,105.570703269395,
2026-02-06,163.38,164.85,161.0,163.66,12267604.0,0.0,BANKINDIA,0.0012235409274439224,3.5087226862628658,2026-02-01,3.4993147765617354,150.44,0.023323070235727637,3.0,105.570703269395,
2026-02-06,148.0,149.2,144.86,147.31,21884724.0,0.0,CANBK,-0.006608672196371956,3.538623754691894,2026-02-01,3.5359833489598627,141.05,0.024107957607331296,12.0,105.570703269395,
2026-02-06,289.0,289.15,284.35,286.8,5682140.0,0.0,FEDERALBNK,-0.002781641168289384,3.5087226862628658,2026-02-01,3.4971387190970966,285.1,0.012306989429192793,9.0,105.570703269395,
2026-02-06,123.89,,,125.04,,,GOLDBEES,-0.0014374700527072237,12.991821106412775,2026-02-01,13.281802887301554,122.31,0.10622043255999325,,105.570703269395,2026-02
2026-02-06,776.0,796.4,764.6,784.7,1009287.0,0.0,HBLENGINE,0.006606375473029447,2.9556427278213637,2026-02-01,2.9597917923958965,760.9,0.003771876885938443,15.0,105.570703269395,
2026-02-06,926.0,944.0,922.0,942.55,3830296.0,0.0,HINDALCO,0.007589929980223342,4.547716535433066,2026-02-01,4.452992125984247,908.2,0.004724409448818898,5.0,105.570703269395,
2026-02-06,587.4,601.15,575.75,579.85,27714476.0,0.0,HINDCOPPER,-0.04520006586530534,3.5087226862628658,2026-02-01,2.9662237201188555,599.25,0.005855190131435738,10.0,105.570703269395,
2026-02-06,595.0,610.8,594.0,608.95,11409412.0,0.0,HINDZINC,-0.003028814669286062,3.5087226862628658,2026-02-01,3.3995810338898536,570.1,0.006154574085709289,17.0,105.570703269395,
2026-02-06,878.3,882.3,862.25,871.2,1237331.0,0.0,INDIANB,-0.009437180216031793,3.5087226862628658,2026-02-01,3.3528564267546446,843.15,0.0041614453967418205,8.0,105.570703269395,
2026-02-06,532.0,544.0,520.6,541.45,1181339.0,0.0,JKTYRE,0.01007368715604895,3.8441583347723856,2026-02-01,4.005040466350795,499.3,0.007197157420603463,19.0,105.570703269395,
2026-02-06,375.0,385.2,370.0,380.45,1933736.0,0.0,M&MFIN,0.013722355448974044,3.7179030577840386,2026-02-01,3.7664125105417043,358.55,0.010006179589583698,7.0,105.570703269395,
2026-02-06,2380.0,2396.9,2327.9,2380.4,4957750.0,0.0,MCX,-0.01244606704281448,3.5087226862628658,2026-02-01,3.3038621370174543,2233.3,0.0015710933086745468,13.0,105.570703269395,
2026-02-06,63.64,,,63.2,,,MOGSEC,-0.025893958076448675,19.48773165961916,2026-02-01,19.006553100122392,64.8,0.3007365996854809,,105.570703269395,2026-02
2026-02-06,3549.0,3712.8,3470.4,3704.2,827152.0,0.0,MUTHOOTFIN,0.03503967810439246,3.5087226862628658,2026-02-01,3.3938297927864287,3493.1,0.0010044724417459753,18.0,105.570703269395,
2026-02-06,356.0,357.5,349.55,354.65,12608116.0,0.0,NATIONALUM,-0.025285144977325924,5.457907759827567,2026-02-01,5.021784893041501,354.2,0.013954789503441402,1.0,105.570703269395,
2026-02-06,158.0,161.3,156.49,160.52,29587522.0,0.0,SAIL,0.012744479495268246,3.5087226862628658,2026-02-01,3.7267264315418203,148.63,0.02360709605236403,20.0,105.570703269395,
2026-02-06,1070.0,1073.6,1051.0,1066.4,7041557.0,0.0,SBIN,-0.006613879832324088,4.077872958080127,2026-02-01,4.037175623169149,1018.2,0.0037759953098296817,6.0,105.570703269395,
2026-02-06,994.0,1005.0,972.9,1002.5,3270421.0,0.0,SHRIRAMFIN,0.01058467741935476,3.8072471481448256,2026-02-01,3.7419267313874385,997.6,0.0036465738759976257,4.0,105.570703269395,
2026-02-06,177.5,178.69,174.55,178.13,9274510.0,0.0,UNIONBANK,0.0011803057553956275,3.5087226862628658,2026-02-01,3.457671897012637,169.37,0.020716317448561526,14.0,105.570703269395,
2026-02-06,643.0,673.35,640.25,671.05,16866400.0,0.0,VEDL,0.024191086691086605,4.193056381473111,2026-02-01,4.128457904464135,655.15,0.006170101022740859,2.0,105.570703269395,
2026-02-09,202.8,206.38,200.79,205.8,9662823.0,0.0,ASHOKLEY,0.019619500594530326,3.5087226862628658,2026-02-01,3.671234576403974,189.06,0.018558778621934124,11.0,107.44405188943465,
2026-02-09,1350.0,1350.0,1330.7,1341.4,4077536.0,0.0,AXISBANK,-0.00014907573047096,3.5087226862628658,2026-02-01,3.4344721332114774,1340.4,0.002617668372323833,16.0,107.44405188943465,
2026-02-09,166.0,170.5,165.69,168.41,14437299.0,0.0,BANKINDIA,0.029023585482097047,3.5087226862628658,2026-02-01,3.60087743810804,150.44,0.023323070235727637,3.0,107.44405188943465,
2026-02-09,148.65,150.37,147.35,147.93,31077822.0,0.0,CANBK,0.004208811350213892,3.538623754691894,2026-02-01,3.5508656358131323,141.05,0.024107957607331296,12.0,107.44405188943465,
2026-02-09,288.7,288.7,284.6,286.65,3613561.0,0.0,FEDERALBNK,-0.0005230125523013607,3.5087226862628658,2026-02-01,3.4953096716498697,285.1,0.012306989429192793,9.0,107.44405188943465,
2026-02-09,129.1,,,127.98,,,GOLDBEES,0.023512476007677474,12.991821106412775,2026-02-01,13.594090959027934,122.31,0.10622043255999325,,107.44405188943465,2026-02
2026-02-09,785.0,807.85,753.0,773.3,5121810.0,0.0,HBLENGINE,-0.014527845036319764,2.9556427278213637,2026-02-01,2.9167923958961977,760.9,0.003771876885938443,15.0,107.44405188943465,
2026-02-09,960.5,970.7,948.3,964.25,5294536.0,0.0,HINDALCO,0.023022651318232557,4.547716535433066,2026-02-01,4.555511811023618,908.2,0.004724409448818898,5.0,107.44405188943465,
2026-02-09,594.25,610.5,592.85,598.0,24271749.0,0.0,HINDCOPPER,0.03130119858584113,3.5087226862628658,2026-02-01,3.0590700778323283,599.25,0.005855190131435738,10.0,107.44405188943465,
2026-02-09,625.0,630.5,614.25,629.1,7574577.0,0.0,HINDZINC,0.03308974464241721,3.5087226862628658,2026-02-01,3.5120723021924736,570.1,0.006154574085709289,17.0,107.44405188943465,
2026-02-09,881.0,910.6,881.0,902.5,2416660.0,0.0,INDIANB,0.03592745638200179,3.5087226862628658,2026-02-01,3.4733160297819863,843.15,0.0041614453967418205,8.0,107.44405188943465,
2026-02-09,550.0,582.6,538.05,555.85,6695807.0,0.0,JKTYRE,0.026595253486009662,3.8441583347723856,2026-02-01,4.11155553277512,499.3,0.007197157420603463,19.0,107.44405188943465,
2026-02-09,380.45,391.0,375.05,389.9,2045538.0,0.0,M&MFIN,0.02483900643974235,3.7179030577840386,2026-02-01,3.859966455145776,358.55,0.010006179589583698,7.0,107.44405188943465,
2026-02-09,2430.0,2457.1,2391.0,2434.9,3235535.0,0.0,MCX,0.02289531171231718,3.5087226862628658,2026-02-01,3.379505090498992,2233.3,0.0015710933086745468,13.0,107.44405188943465,
2026-02-09,63.06,,,62.97,,,MOGSEC,-0.0036392405063291333,19.48773165961916,2026-02-01,18.93738368219473,64.8,0.3007365996854809,,107.44405188943465,2026-02
2026-02-09,3722.4,3799.6,3722.4,3779.8,505069.0,0.0,MUTHOOTFIN,0.02040926515846886,3.5087226862628658,2026-02-01,3.4630953649301186,3493.1,0.0010044724417459753,18.0,107.44405188943465,
2026-02-09,358.25,368.9,358.25,365.2,8166050.0,0.0,NATIONALUM,0.029747638516847585,5.457907759827567,2026-02-01,5.171171134749066,354.2,0.013954789503441402,1.0,107.44405188943465,
2026-02-09,161.05,161.9,157.17,158.38,22102148.0,0.0,SAIL,-0.013331672065786337,3.5087226862628658,2026-02-01,3.6770429368776063,148.63,0.02360709605236403,20.0,107.44405188943465,
2026-02-09,1120.0,1150.0,1100.5,1146.0,40852966.0,0.0,SBIN,0.07464366091522878,4.077872958080127,2026-02-01,4.338525191440214,1018.2,0.0037759953098296817,6.0,107.44405188943465,
2026-02-09,1005.0,1067.8,1003.4,1062.7,8667620.0,0.0,SHRIRAMFIN,0.06004987531172068,3.8072471481448256,2026-02-01,3.966628965032849,997.6,0.0036465738759976257,4.0,107.44405188943465,
2026-02-09,181.0,182.1,178.92,179.98,15467264.0,0.0,UNIONBANK,0.010385673384606608,3.5087226862628658,2026-02-01,3.4935821480061433,169.37,0.020716317448561526,14.0,107.44405188943465,
2026-02-09,682.0,686.1,670.9,679.75,10904101.0,0.0,VEDL,0.012964756724536342,4.193056381473111,2026-02-01,4.181982356843002,655.15,0.006170101022740859,2.0,107.44405188943465,
2026-02-10,206.7,211.0,204.92,209.73,12114047.0,0.0,ASHOKLEY,0.019096209912536244,3.5087226862628658,2026-02-01,3.7413412425131454,189.06,0.018558778621934124,11.0,107.93532111869968,
2026-02-10,1352.6,1360.1,1343.3,1356.7,5478998.0,0.0,AXISBANK,0.011405993737885867,3.5087226862628658,2026-02-01,3.4736457008558306,1340.4,0.002617668372323833,16.0,107.93532111869968,
2026-02-10,168.5,168.94,165.35,167.57,6303083.0,0.0,BANKINDIA,-0.004987827326168315,3.5087226862628658,2026-02-01,3.5829168832240623,150.44,0.023323070235727637,3.0,107.93532111869968,
2026-02-10,148.0,148.53,146.45,146.83,18264415.0,0.0,CANBK,-0.0074359494355438205,3.538623754691894,2026-02-01,3.5244615784928155,141.05,0.024107957607331296,12.0,107.93532111869968,
2026-02-10,286.5,288.1,281.1,282.25,5142766.0,0.0,FEDERALBNK,-0.015349729635443898,3.5087226862628658,2026-02-01,3.441657613197892,285.1,0.012306989429192793,9.0,107.93532111869968,
2026-02-10,127.98,,,128.34,,,GOLDBEES,0.002812939521800173,12.991821106412775,2026-02-01,13.632330314749531,122.31,0.10622043255999325,,107.93532111869968,2026-02
2026-02-10,778.3,793.0,775.45,780.3,940137.0,0.0,HBLENGINE,0.009052114315272197,2.9556427278213637,2026-02-01,2.9431955340977667,760.9,0.003771876885938443,15.0,107.93532111869968,
2026-02-10,970.25,976.65,955.0,968.9,4101779.0,0.0,HINDALCO,0.004822400829660234,4.547716535433066,2026-02-01,4.577480314960624,908.2,0.004724409448818898,5.0,107.93532111869968,
2026-02-10,610.0,610.0,595.0,597.55,12379419.0,0.0,HINDCOPPER,-0.0007525083612041072,3.5087226862628658,2026-02-01,3.05676810202125,599.25,0.005855190131435738,10.0,107.93532111869968,
2026-02-10,632.0,632.45,613.3,617.7,7580536.0,0.0,HINDZINC,-0.01812112541726274,3.5087226862628658,2026-02-01,3.448429599529949,570.1,0.006154574085709289,17.0,107.93532111869968,
2026-02-10,906.9,915.8,897.8,906.05,1698438.0,0.0,INDIANB,0.003933518005540204,3.5087226862628658,2026-02-01,3.4869783809240653,843.15,0.0041614453967418205,8.0,107.93532111869968,
2026-02-10,560.0,588.0,559.55,571.65,2738362.0,0.0,JKTYRE,0.028424934784564204,3.8441583347723856,2026-02-01,4.228426230657367,499.3,0.007197157420603463,19.0,107.93532111869968,
2026-02-10,390.0,396.9,386.0,392.8,2928837.0,0.0,M&MFIN,0.0074378045652732094,3.7179030577840386,2026-02-01,3.8886761312676605,358.55,0.010006179589583698,7.0,107.93532111869968,
2026-02-10,2447.0,2494.5,2435.0,2470.7,3096524.0,0.0,MCX,0.014702862540555861,3.5087226862628658,2026-02-01,3.429193489299707,2233.3,0.0015710933086745468,13.0,107.93532111869968,
2026-02-10,63.33,,,63.16,,,MOGSEC,0.0030173098300778634,19.48773165961916,2026-02-01,18.99452363613497,64.8,0.3007365996854809,,107.93532111869968,2026-02
2026-02-10,3790.5,3892.0,3759.2,3882.0,542510.0,0.0,MUTHOOTFIN,0.027038467643790698,3.5087226862628658,2026-02-01,3.5567321569021435,3493.1,0.0010044724417459753,18.0,107.93532111869968,
2026-02-10,369.0,370.35,363.55,368.65,8272261.0,0.0,NATIONALUM,0.009446878422781912,5.457907759827567,2026-02-01,5.22002255976244,354.2,0.013954789503441402,1.0,107.93532111869968,
2026-02-10,158.49,161.48,156.22,160.99,28657528.0,0.0,SAIL,0.016479353453719092,3.5087226862628658,2026-02-01,3.7376382270989135,148.63,0.02360709605236403,20.0,107.93532111869968,
2026-02-10,1151.0,1154.0,1138.1,1144.1,17280036.0,0.0,SBIN,-0.0016579406631763716,4.077872958080127,2026-02-01,4.33133217410711,1018.2,0.0037759953098296817,6.0,107.93532111869968,
2026-02-10,1064.9,1066.8,1036.5,1048.6,4345362.0,0.0,SHRIRAMFIN,-0.013268090712336589,3.8072471481448256,2026-02-01,3.913999372102611,997.6,0.0036465738759976257,4.0,107.93532111869968,
2026-02-10,181.0,181.0,177.5,179.26,8405977.0,0.0,UNIONBANK,-0.004000444493832633,3.5087226862628658,2026-02-01,3.4796062665384007,169.37,0.020716317448561526,14.0,107.93532111869968,
2026-02-10,686.0,692.75,678.0,690.15,10605218.0,0.0,VEDL,0.015299742552408846,4.193056381473111,2026-02-01,4.245965610261415,655.15,0.006170101022740859,2.0,107.93532111869968,
2026-02-11,210.5,215.42,202.56,206.35,53661132.0,0.0,ASHOKLEY,-0.016115958613455383,3.5087226862628658,2026-02-01,3.6810459418899892,189.06,0.018558778621934124,11.0,108.2815248351079,
2026-02-11,1358.0,1360.0,1344.8,1347.3,3866272.0,0.0,AXISBANK,-0.006928576693447375,3.5087226862628658,2026-02-01,3.449578280211587,1340.4,0.002617668372323833,16.0,108.2815248351079,
2026-02-11,167.5,167.6,163.11,167.13,8276865.0,0.0,BANKINDIA,-0.0026257683356208927,3.5087226862628658,2026-02-01,3.5735089735229315,150.44,0.023323070235727637,3.0,108.2815248351079,
2026-02-11,147.34,147.34,144.0,145.51,31370839.0,0.0,CANBK,-0.00898998842198473,3.538623754691894,2026-02-01,3.4927767097084352,141.05,0.024107957607331296,12.0,108.2815248351079,
2026-02-11,281.9,293.5,279.65,290.5,16329588.0,0.0,FEDERALBNK,0.029229406554472925,3.5087226862628658,2026-02-01,3.5422552227953505,285.1,0.012306989429192793,9.0,108.2815248351079,
2026-02-11,128.34,,,128.7,,,GOLDBEES,0.0028050490883588797,12.991821106412775,2026-02-01,13.670569670471124,122.31,0.10622043255999325,,108.2815248351079,2026-02
2026-02-11,788.0,817.0,768.0,772.4,5681063.0,0.0,HBLENGINE,-0.010124311162373445,2.9556427278213637,2026-02-01,2.913397706698853,760.9,0.003771876885938443,15.0,108.2815248351079,
2026-02-11,970.0,972.0,950.15,965.95,6275356.0,0.0,HINDALCO,-0.0030446898544740364,4.547716535433066,2026-02-01,4.563543307086609,908.2,0.004724409448818898,5.0,108.2815248351079,
2026-02-11,601.0,607.45,593.8,603.7,10230524.0,0.0,HINDCOPPER,0.010292025771902136,3.5087226862628658,2026-02-01,3.0882284381059812,599.25,0.005855190131435738,10.0,108.2815248351079,
2026-02-11,623.0,631.0,617.9,628.55,6425398.0,0.0,HINDZINC,0.017565161081430913,3.5087226862628658,2026-02-01,3.509001820923667,570.1,0.006154574085709289,17.0,108.2815248351079,
2026-02-11,910.55,910.85,876.9,897.3,2377332.0,0.0,INDIANB,-0.009657303680812301,3.5087226862628658,2026-02-01,3.453303571771054,843.15,0.0041614453967418205,8.0,108.2815248351079,
2026-02-11,574.4,611.9,569.35,604.9,6676372.0,0.0,JKTYRE,0.05816496107758251,3.8441583347723856,2026-02-01,4.474372477782981,499.3,0.007197157420603463,19.0,108.2815248351079,
2026-02-11,390.2,394.35,381.0,382.45,1835572.0,0.0,M&MFIN,-0.026349287169042834,3.7179030577840386,2026-02-01,3.786212287177486,358.55,0.010006179589583698,7.0,108.2815248351079,
2026-02-11,2470.0,2470.0,2350.1,2372.8,6371079.0,0.0,MCX,-0.03962439794390238,3.5087226862628658,2026-02-01,3.2933137618530566,2233.3,0.0015710933086745468,13.0,108.2815248351079,
2026-02-11,63.12,,,63.11,,,MOGSEC,-0.0007916402786573018,19.48773165961916,2026-02-01,18.9794868061507,64.8,0.3007365996854809,,108.2815248351079,2026-02
2026-02-11,3909.0,3947.7,3896.0,3933.2,576889.0,0.0,MUTHOOTFIN,0.013189077794951043,3.5087226862628658,2026-02-01,3.60364217401533,3493.1,0.0010044724417459753,18.0,108.2815248351079,
2026-02-11,368.1,371.7,365.8,367.7,9020339.0,0.0,NATIONALUM,-0.0025769700257696204,5.457907759827567,2026-02-01,5.206570718092091,354.2,0.013954789503441402,1.0,108.2815248351079,
2026-02-11,161.0,162.9,160.37,162.12,15729412.0,0.0,SAIL,0.007019069507422815,3.5087226862628658,2026-02-01,3.763872969608521,148.63,0.02360709605236403,20.0,108.2815248351079,
2026-02-11,1144.7,1187.5,1142.8,1182.9,29491859.0,0.0,SBIN,0.033913119482562815,4.077872958080127,2026-02-01,4.478221159646273,1018.2,0.0037759953098296817,6.0,108.2815248351079,
2026-02-11,1053.0,1059.3,1041.5,1056.8,4898578.0,0.0,SHRIRAMFIN,0.007819950410070664,3.8072471481448256,2026-02-01,3.944606653097501,997.6,0.0036465738759976257,4.0,108.2815248351079,
2026-02-11,179.98,180.58,176.11,180.33,10157636.0,0.0,UNIONBANK,0.005968983599241362,3.5087226862628658,2026-02-01,3.500375979275186,169.37,0.020716317448561526,14.0,108.2815248351079,
2026-02-11,695.0,705.0,689.5,701.15,11146383.0,0.0,VEDL,0.0159385640802725,4.193056381473111,2026-02-01,4.3136402052232,655.15,0.006170101022740859,2.0,108.2815248351079,
2026-02-12,206.4,212.35,204.63,211.02,36604082.0,0.0,ASHOKLEY,0.022631451417494564,3.5087226862628658,2026-02-01,3.7643533542894385,189.06,0.018558778621934124,11.0,108.45258038593535,
2026-02-12,1347.9,1357.7,1336.2,1340.0,4152620.0,0.0,AXISBANK,-0.0054182438951977385,3.5087226862628658,2026-02-01,3.430887623753824,1340.4,0.002617668372323833,16.0,108.45258038593535,
2026-02-12,166.2,166.9,163.54,165.28,5243794.0,0.0,BANKINDIA,-0.011069227547418126,3.5087226862628658,2026-02-01,3.5339529895522657,150.44,0.023323070235727637,3.0,108.45258038593535,
2026-02-12,145.5,145.8,143.65,144.81,20031934.0,0.0,CANBK,-0.004810665933612679,3.538623754691894,2026-02-01,3.4759741277773246,141.05,0.024107957607331296,12.0,108.45258038593535,
2026-02-12,292.6,293.2,286.1,287.1,9229784.0,0.0,FEDERALBNK,-0.011703958691910432,3.5087226862628658,2026-02-01,3.50079681399155,285.1,0.012306989429192793,9.0,108.45258038593535,
2026-02-12,129.0,,,128.52,,,GOLDBEES,-0.0013986013986012624,12.991821106412775,2026-02-01,13.651449992610328,122.31,0.10622043255999325,,108.45258038593535,2026-02
2026-02-12,775.0,788.0,772.1,776.95,1136085.0,0.0,HBLENGINE,0.0058907301916106825,2.9556427278213637,2026-02-01,2.9305597465298736,760.9,0.003771876885938443,15.0,108.45258038593535,
2026-02-12,950.0,966.55,943.95,964.4,4557796.0,0.0,HINDALCO,-0.0016046379212175665,4.547716535433066,2026-02-01,4.556220472440939,908.2,0.004724409448818898,5.0,108.45258038593535,
2026-02-12,606.0,628.7,602.05,624.7,27778672.0,0.0,HINDCOPPER,0.034785489481530485,3.5087226862628658,2026-02-01,3.1956539759562803,599.25,0.005855190131435738,10.0,108.45258038593535,
2026-02-12,629.95,634.0,621.35,623.7,4106081.0,0.0,HINDZINC,-0.0077161721422319696,3.5087226862628658,2026-02-01,3.4819257588260144,570.1,0.006154574085709289,17.0,108.45258038593535,
2026-02-12,897.05,897.05,877.0,880.7,2301586.0,0.0,INDIANB,-0.018499944277276192,3.5087226862628658,2026-02-01,3.389417648120771,843.15,0.0041614453967418205,8.0,108.45258038593535,
2026-02-12,604.95,606.3,580.5,582.75,2355500.0,0.0,JKTYRE,-0.03661762274756153,3.8441583347723856,2026-02-01,4.3105315943594515,499.3,0.007197157420603463,19.0,108.45258038593535,
2026-02-12,382.0,384.95,376.4,379.05,492099.0,0.0,M&MFIN,-0.008890050987057085,3.7179030577840386,2026-02-01,3.7525526668966562,358.55,0.010006179589583698,7.0,108.45258038593535,
2026-02-12,2376.0,2447.4,2339.6,2441.9,3463494.0,0.0,MCX,0.02912171274443698,3.5087226862628658,2026-02-01,3.3892206992030425,2233.3,0.0015710933086745468,13.0,108.45258038593535,
2026-02-12,63.37,,,63.22,,,MOGSEC,0.0017429884328949985,19.48773165961916,2026-02-01,19.0125678321161,64.8,0.3007365996854809,,108.45258038593535,2026-02
2026-02-12,3950.0,4082.9,3882.3,4066.9,918911.0,0.0,MUTHOOTFIN,0.03399267771788872,3.5087226862628658,2026-02-01,3.7261396210472246,3493.1,0.0010044724417459753,18.0,108.45258038593535,
2026-02-12,367.5,374.45,366.5,369.7,7845057.0,0.0,NATIONALUM,0.00543921675278769,5.457907759827567,2026-02-01,5.234890384766511,354.2,0.013954789503441402,1.0,108.45258038593535,
2026-02-12,162.12,163.0,159.33,160.35,11007640.0,0.0,SAIL,-0.010917838638045962,3.5087226862628658,2026-02-01,3.7227796118722325,148.63,0.02360709605236403,20.0,108.45258038593535,
2026-02-12,1183.0,1203.7,1174.8,1192.4,33214985.0,0.0,SBIN,0.008031109983937856,4.077872958080127,2026-02-01,4.51418624631179,1018.2,0.0037759953098296817,6.0,108.45258038593535,
2026-02-12,1053.5,1087.1,1049.7,1082.8,8462756.0,0.0,SHRIRAMFIN,0.02460257380772135,3.8072471481448256,2026-02-01,4.041654129422761,997.6,0.0036465738759976257,4.0,108.45258038593535,
2026-02-12,180.4,182.35,178.31,181.0,13347286.0,0.0,UNIONBANK,0.0037154106360559602,3.5087226862628658,2026-02-01,3.5133813134187797,169.37,0.020716317448561526,14.0,108.45258038593535,
2026-02-12,701.15,709.0,698.0,702.75,8735305.0,0.0,VEDL,0.0022819653426513486,4.193056381473111,2026-02-01,4.323483782672186,655.15,0.006170101022740859,2.0,108.45258038593535,
2026-02-13,210.12,212.87,203.8,204.63,26832686.0,0.0,ASHOKLEY,-0.030281489906170078,3.5087226862628658,2026-02-01,3.650363126188265,189.06,0.018558778621934124,11.0,105.99166596129294,
2026-02-13,1341.3,1346.5,1316.1,1332.3,4624549.0,0.0,AXISBANK,-0.005746268656716458,3.5087226862628658,2026-02-01,3.4111728217367308,1340.4,0.002617668372323833,16.0,105.99166596129294,
2026-02-13,164.1,164.45,161.26,161.79,8120034.0,0.0,BANKINDIA,-0.021115682478218822,3.5087226862628658,2026-02-01,3.459331160331928,150.44,0.023323070235727637,3.0,105.99166596129294,
2026-02-13,143.8,143.8,141.42,141.77,14139257.0,0.0,CANBK,-0.020993025343553517,3.538623754691894,2026-02-01,3.403002914819359,141.05,0.024107957607331296,12.0,105.99166596129294,
2026-02-13,287.05,290.55,285.1,288.3,6202181.0,0.0,FEDERALBNK,0.004179728317659226,3.5087226862628658,2026-02-01,3.5154291935693616,285.1,0.012306989429192793,9.0,105.99166596129294,
2026-02-13,126.5,,,126.1,,,GOLDBEES,-0.01882975412387189,12.991821106412775,2026-02-01,13.394396545815143,122.31,0.10622043255999325,,105.99166596129294,2026-02
2026-02-13,772.0,774.45,760.0,762.6,760201.0,0.0,HBLENGINE,-0.01846965699208447,2.9556427278213637,2026-02-01,2.876433313216657,760.9,0.003771876885938443,15.0,105.99166596129294,
2026-02-13,923.55,932.65,901.0,909.0,10170485.0,0.0,HINDALCO,-0.05744504355039404,4.547716535433066,2026-02-01,4.294488188976373,908.2,0.004724409448818898,5.0,105.99166596129294,
2026-02-13,606.0,613.0,585.0,591.65,16167639.0,0.0,HINDCOPPER,-0.05290539458940302,3.5087226862628658,2026-02-01,3.026586641387119,599.25,0.005855190131435738,10.0,105.99166596129294,
2026-02-13,599.95,608.0,591.0,592.85,9424678.0,0.0,HINDZINC,-0.049462882796216134,3.5087226862628658,2026-02-01,3.3096996731120774,570.1,0.006154574085709289,17.0,105.99166596129294,
