Ticker,Positive,Negative,Momentum,ISIN Code,Rank_Mom,FIP,FIP_rank,Combined_Rank,Real_Rank,End_Date
APLAPOLLO,58.06451612903226,41.935483870967744,118.45713534575904,INE702C01027,19.0,-16.12903225806452,27.0,46.0,10,2021-03-01
CGPOWER,56.451612903225815,41.935483870967744,151.52433659641665,INE067A01029,11.0,-14.516129032258071,37.0,48.0,11,2021-03-01
LINDEINDIA,58.06451612903226,41.12903225806452,106.11664336781152,INE473A01011,26.0,-16.935483870967744,24.0,50.0,12,2021-03-01
TATAELXSI,57.25806451612904,42.74193548387097,118.86115018036061,INE670A01012,18.0,-14.516129032258071,40.0,58.0,13,2021-03-01
ATGL,55.73770491803278,44.26229508196721,167.52635631101046,INE399L01023,8.0,-11.475409836065573,55.0,63.0,14,2021-03-01
DALBHARAT,59.67741935483871,40.32258064516129,72.33721764089083,INE00R701025,54.0,-19.354838709677423,12.0,66.0,15,2021-03-01
APOLLOHOSP,58.06451612903226,41.12903225806452,76.51747637610731,INE437A01024,47.0,-16.935483870967744,23.0,70.0,16,2021-03-01
CENTURYPLY,57.25806451612904,41.935483870967744,75.88942049133725,INE348B01021,48.0,-15.322580645161295,32.0,80.0,17,2021-03-01
TIINDIA,60.483870967741936,39.516129032258064,57.891855586874286,INE974X01010,86.0,-20.967741935483872,6.0,92.0,18,2021-03-01
MOTHERSON,58.06451612903226,41.935483870967744,66.26948627134652,INE775A01035,65.0,-16.12903225806452,29.0,94.0,19,2021-03-01
SAIL,58.06451612903226,41.935483870967744,65.95194429724015,INE114A01011,67.0,-16.12903225806452,30.0,97.0,20,2021-03-01
PGEL,60.97560975609756,38.21138211382114,325.8253728866209,INE457L01029,3.0,-22.764227642276424,8.0,11.0,1,2021-04-01
ATGL,61.15702479338842,38.84297520661157,358.3678161364707,INE399L01023,2.0,-22.314049586776854,9.0,11.0,2,2021-04-01
ADANIENT,60.97560975609756,39.02439024390244,183.75358322420414,INE423A01024,9.0,-21.951219512195124,10.0,19.0,3,2021-04-01
TTML,57.72357723577236,39.02439024390244,371.3514596786688,INE517B01013,1.0,-18.699186991869922,20.0,21.0,4,2021-04-01
GPIL,60.97560975609756,36.58536585365854,99.83450396584459,INE177H01039,26.0,-24.390243902439025,3.0,29.0,5,2021-04-01
APLAPOLLO,60.16260162601627,39.83739837398374,130.36990835839822,INE702C01027,17.0,-20.32520325203253,13.0,30.0,6,2021-04-01
DIXON,61.78861788617886,38.21138211382114,95.62907940342606,INE935N01020,28.0,-23.577235772357724,6.0,34.0,7,2021-04-01
PRAJIND,58.536585365853654,40.65040650406504,132.1063614176671,INE074A01025,16.0,-17.886178861788615,23.0,39.0,8,2021-04-01
TATACHEM,58.536585365853654,41.46341463414634,136.22523756792089,INE092A01019,15.0,-17.073170731707314,26.0,41.0,9,2021-04-01
TATASTEEL,59.34959349593496,40.65040650406504,106.71234266137795,INE081A01020,23.0,-18.699186991869922,19.0,42.0,10,2021-04-01
CGPOWER,56.91056910569105,41.46341463414634,163.2387056145597,INE067A01029,11.0,-15.447154471544714,32.0,43.0,11,2021-04-01
DALBHARAT,63.41463414634146,36.58536585365854,80.6776319834422,INE00R701025,43.0,-26.829268292682926,2.0,45.0,12,2021-04-01
LINDEINDIA,57.72357723577236,41.46341463414634,108.58741446328071,INE473A01011,21.0,-16.26016260162602,27.0,48.0,13,2021-04-01
TANLA,57.72357723577236,42.27642276422765,151.39067924055198,INE483C01032,13.0,-15.447154471544714,36.0,49.0,14,2021-04-01
OLECTRA,56.91056910569105,43.08943089430895,236.87290541160132,INE260D01016,4.0,-13.821138211382106,49.0,53.0,15,2021-04-01
INTELLECT,56.91056910569105,43.08943089430895,203.594835131142,INE306R01017,7.0,-13.821138211382106,46.0,53.0,16,2021-04-01
SAIL,57.72357723577236,42.27642276422765,98.18149272334205,INE114A01011,27.0,-15.447154471544714,33.0,60.0,17,2021-04-01
TIINDIA,57.72357723577236,42.27642276422765,92.84602777048485,INE974X01010,31.0,-15.447154471544714,37.0,68.0,18,2021-04-01
SHRIRAMFIN,57.72357723577236,42.27642276422765,89.28609811713162,INE721A01047,34.0,-15.447154471544714,35.0,69.0,19,2021-04-01
SUNDRMFAST,57.72357723577236,41.46341463414634,82.59502661842835,INE387A01021,41.0,-16.26016260162602,28.0,69.0,20,2021-04-01
ATGL,61.34453781512605,38.655462184873954,336.0723861963398,INE399L01023,1.0,-22.6890756302521,9.0,10.0,1,2021-05-01
VEDL,66.11570247933885,33.88429752066116,145.3182041170975,INE205A01025,15.0,-32.23140495867769,1.0,16.0,2,2021-05-01
PRAJIND,61.15702479338842,38.84297520661157,160.31422721720764,INE074A01025,14.0,-22.314049586776854,12.0,26.0,3,2021-05-01
DIXON,62.8099173553719,37.1900826446281,118.01881436074244,INE935N01020,24.0,-25.619834710743802,3.0,27.0,4,2021-05-01
TATASTEEL,61.98347107438017,38.01652892561984,120.21954190289001,INE081A01020,23.0,-23.96694214876033,6.0,29.0,5,2021-05-01
GPIL,61.98347107438017,36.36363636363637,115.08337180109658,INE177H01039,26.0,-25.619834710743802,4.0,30.0,6,2021-05-01
ADANIENT,60.33057851239669,39.66942148760331,169.3547672023941,INE423A01024,13.0,-20.661157024793383,19.0,32.0,7,2021-05-01
SAIL,59.50413223140496,40.49586776859504,180.79663577244824,INE114A01011,8.0,-19.00826446280992,28.0,36.0,8,2021-05-01
APLAPOLLO,61.15702479338842,38.84297520661157,112.45341799762004,INE702C01027,28.0,-22.314049586776854,10.0,38.0,9,2021-05-01
GRAPHITE,58.67768595041323,41.32231404958678,268.9905952947505,INE371A01025,3.0,-17.355371900826448,35.0,38.0,10,2021-05-01
TATACHEM,59.50413223140496,40.49586776859504,124.80637489063957,INE092A01019,20.0,-19.00826446280992,29.0,49.0,11,2021-05-01
DEEPAKNTR,59.50413223140496,40.49586776859504,114.06801171407417,INE288B01029,27.0,-19.00826446280992,26.0,53.0,12,2021-05-01
KIRLOSBROS,58.67768595041323,40.49586776859504,116.43938336254234,INE732A01036,25.0,-18.181818181818187,32.0,57.0,13,2021-05-01
IEX,59.50413223140496,38.84297520661157,91.66313865052503,INE022Q01020,39.0,-20.66115702479339,18.0,57.0,14,2021-05-01
TIINDIA,60.33057851239669,39.66942148760331,93.58304305497617,INE974X01010,37.0,-20.661157024793383,22.0,59.0,15,2021-05-01
OLECTRA,57.85123966942148,42.14876033057851,199.6666762016345,INE260D01016,6.0,-15.70247933884297,56.0,62.0,16,2021-05-01
TANLA,58.67768595041323,41.32231404958678,121.34724194842525,INE483C01032,22.0,-17.355371900826448,40.0,62.0,17,2021-05-01
SARDAEN,60.33057851239669,38.01652892561984,83.2908703218242,INE385C01021,50.0,-22.314049586776854,13.0,63.0,18,2021-05-01
ADANIPOWER,53.71900826446281,38.01652892561984,126.52508193479575,INE814H01011,19.0,-15.70247933884297,45.0,64.0,19,2021-05-01
PGEL,57.02479338842975,42.14876033057851,201.91392369426117,INE457L01029,5.0,-14.876033057851238,63.0,68.0,20,2021-05-01
ATGL,63.02521008403361,36.97478991596639,199.75438244874226,INE399L01023,3.0,-26.05042016806722,2.0,5.0,1,2021-06-01
PRAJIND,61.98347107438017,38.01652892561984,209.75347805128783,INE074A01025,2.0,-23.96694214876033,4.0,6.0,2,2021-06-01
KIRLOSBROS,58.67768595041323,40.49586776859504,169.0069057401222,INE732A01036,6.0,-18.181818181818187,17.0,23.0,3,2021-06-01
SAREGAMA,58.67768595041323,41.32231404958678,184.5108333838137,INE979A01025,4.0,-17.355371900826448,24.0,28.0,4,2021-06-01
ADANIENT,58.67768595041323,41.32231404958678,141.75369299207122,INE423A01024,13.0,-17.355371900826448,18.0,31.0,5,2021-06-01
VEDL,60.33057851239669,39.66942148760331,105.71092798996978,INE205A01025,22.0,-20.661157024793383,12.0,34.0,6,2021-06-01
PERSISTENT,60.33057851239669,39.66942148760331,92.55643791222093,INE262H01021,33.0,-20.661157024793383,10.0,43.0,7,2021-06-01
GPIL,60.33057851239669,38.01652892561984,83.80385150743581,INE177H01039,37.0,-22.314049586776854,6.0,43.0,8,2021-06-01
SAIL,58.67768595041323,41.32231404958678,96.13794633759983,INE114A01011,28.0,-17.355371900826448,23.0,51.0,9,2021-06-01
CDSL,57.85123966942148,40.49586776859504,100.07478752046461,INE736A01011,25.0,-17.35537190082644,27.0,52.0,10,2021-06-01
MASTEK,58.67768595041323,41.32231404958678,86.83652521489667,INE759A01021,35.0,-17.355371900826448,22.0,57.0,11,2021-06-01
CENTURYPLY,58.67768595041323,40.49586776859504,78.54616202086903,INE348B01021,45.0,-18.181818181818187,16.0,61.0,12,2021-06-01
APLAPOLLO,57.85123966942148,42.14876033057851,87.72828001983288,INE702C01027,34.0,-15.70247933884297,31.0,65.0,13,2021-06-01
UPL,58.67768595041323,41.32231404958678,80.077135231127,INE628A01036,42.0,-17.355371900826448,26.0,68.0,14,2021-06-01
GRAPHITE,56.19834710743802,43.80165289256198,164.01047836288888,INE371A01025,8.0,-12.396694214876035,61.0,69.0,15,2021-06-01
RTNINDIA,85.71428571428571,14.285714285714285,59.34579439252339,INE834M01019,69.0,-71.42857142857142,1.0,70.0,16,2021-06-01
NMDC,60.33057851239669,38.84297520661157,61.05143269539359,INE584A01023,64.0,-21.48760330578512,8.0,72.0,17,2021-06-01
HAPPSTMNDS,56.19834710743802,43.80165289256198,148.33706217004914,INE419U01012,11.0,-12.396694214876035,62.0,73.0,18,2021-06-01
TATASTEEL,59.50413223140496,40.49586776859504,62.407022413944134,INE081A01020,61.0,-19.00826446280992,15.0,76.0,19,2021-06-01
ADANIPOWER,52.892561983471076,39.66942148760331,105.16176591905074,INE814H01011,23.0,-13.223140495867767,53.0,76.0,20,2021-06-01
RTNINDIA,89.47368421052632,10.526315789473683,294.3585861222785,INE834M01019,2.0,-78.94736842105263,1.0,3.0,1,2021-07-01
TTML,61.98347107438017,37.1900826446281,441.5421561611269,INE517B01013,1.0,-24.79338842975207,3.0,4.0,2,2021-07-01
SAREGAMA,60.33057851239669,38.84297520661157,212.5693801971763,INE979A01025,5.0,-21.48760330578512,7.0,12.0,3,2021-07-01
RPOWER,52.892561983471076,36.36363636363637,263.6021495039729,INE614G01033,3.0,-16.52892561983471,19.0,22.0,4,2021-07-01
ADANIENT,60.33057851239669,39.66942148760331,126.38864090833692,INE423A01024,17.0,-20.661157024793383,8.0,25.0,5,2021-07-01
GPIL,59.50413223140496,40.49586776859504,133.15742612614466,INE177H01039,15.0,-19.00826446280992,11.0,26.0,6,2021-07-01
ATGL,59.66386554621849,40.33613445378151,103.92942448566953,INE399L01023,28.0,-19.327731092436977,9.0,37.0,7,2021-07-01
PRAJIND,57.02479338842975,42.97520661157025,182.04012929128766,INE074A01025,10.0,-14.049586776859499,34.0,44.0,8,2021-07-01
KIRLOSBROS,56.19834710743802,42.97520661157025,216.0792341333775,INE732A01036,4.0,-13.223140495867767,40.0,44.0,9,2021-07-01
LAURUSLABS,63.63636363636363,36.36363636363637,71.11419163716594,INE947Q01028,47.0,-27.272727272727266,2.0,49.0,10,2021-07-01
ANGELONE,56.19834710743802,42.97520661157025,156.20268774233054,INE732I01013,12.0,-13.223140495867767,38.0,50.0,11,2021-07-01
PGEL,56.19834710743802,42.97520661157025,196.59070009679945,INE457L01029,9.0,-13.223140495867767,41.0,50.0,12,2021-07-01
MASTEK,59.50413223140496,40.49586776859504,83.44229588125746,INE759A01021,41.0,-19.00826446280992,14.0,55.0,13,2021-07-01
PERSISTENT,59.50413223140496,40.49586776859504,80.60837530382554,INE262H01021,42.0,-19.00826446280992,15.0,57.0,14,2021-07-01
HAPPSTMNDS,56.19834710743802,43.80165289256198,171.11387011075846,INE419U01012,11.0,-12.396694214876035,46.0,57.0,15,2021-07-01
CDSL,57.85123966942148,41.32231404958678,88.04977411495204,INE736A01011,38.0,-16.528925619834702,21.0,59.0,16,2021-07-01
POONAWALLA,55.371900826446286,44.62809917355372,205.95483520275914,INE511C01022,6.0,-10.743801652892564,64.0,70.0,17,2021-07-01
ADANIPOWER,52.892561983471076,40.49586776859504,101.47356788230972,INE814H01011,29.0,-12.396694214876035,43.0,72.0,18,2021-07-01
POLYCAB,57.02479338842975,42.14876033057851,80.53043523530879,INE455K01017,43.0,-14.876033057851238,31.0,74.0,19,2021-07-01
JSWENERGY,55.371900826446286,44.62809917355372,121.91277403689837,INE121E01018,20.0,-10.743801652892564,58.0,78.0,20,2021-07-01
RTNINDIA,84.61538461538461,15.384615384615385,466.5194312466281,INE834M01019,1.0,-69.23076923076923,1.0,2.0,1,2021-08-01
SAREGAMA,62.295081967213115,36.885245901639344,206.1897575440318,INE979A01025,7.0,-25.40983606557377,5.0,12.0,2,2021-08-01
JSWENERGY,62.295081967213115,36.885245901639344,197.19830935829057,INE121E01018,9.0,-25.40983606557377,4.0,13.0,3,2021-08-01
CDSL,63.114754098360656,36.0655737704918,180.8159568378951,INE736A01011,12.0,-27.049180327868854,3.0,15.0,4,2021-08-01
GPIL,59.83606557377049,39.34426229508197,211.57305201905783,INE177H01039,6.0,-20.491803278688522,13.0,19.0,5,2021-08-01
HAPPSTMNDS,59.01639344262295,40.98360655737705,216.53630922363237,INE419U01012,5.0,-18.032786885245898,17.0,22.0,6,2021-08-01
RPOWER,54.09836065573771,38.52459016393443,226.1014493424786,INE614G01033,3.0,-15.57377049180328,31.0,34.0,7,2021-08-01
ADANIENT,61.47540983606557,38.52459016393443,109.15529304264982,INE423A01024,27.0,-22.950819672131146,9.0,36.0,8,2021-08-01
TATASTEEL,61.47540983606557,38.52459016393443,106.69118675439661,INE081A01020,30.0,-22.950819672131146,10.0,40.0,9,2021-08-01
ANGELONE,55.73770491803278,43.44262295081967,241.67329316350674,INE732I01013,2.0,-12.295081967213115,51.0,53.0,10,2021-08-01
POONAWALLA,56.557377049180324,43.44262295081967,222.90540021516233,INE511C01022,4.0,-13.114754098360656,50.0,54.0,11,2021-08-01
COFORGE,58.19672131147541,41.80327868852459,104.74007510185066,INE591G01017,34.0,-16.393442622950815,26.0,60.0,12,2021-08-01
SAIL,57.377049180327866,41.80327868852459,106.00841435490298,INE114A01011,31.0,-15.573770491803273,33.0,64.0,13,2021-08-01
MASTEK,56.557377049180324,43.44262295081967,131.54539725905147,INE759A01021,18.0,-13.114754098360656,47.0,65.0,14,2021-08-01
KPITTECH,56.557377049180324,43.44262295081967,108.8207431113894,INE04I401011,28.0,-13.114754098360656,46.0,74.0,15,2021-08-01
ATGL,58.19672131147541,41.80327868852459,85.76437048755068,INE399L01023,50.0,-16.393442622950815,24.0,74.0,16,2021-08-01
DEEPAKFERT,55.73770491803278,44.26229508196721,134.05736218239684,INE501A01019,17.0,-11.475409836065573,58.0,75.0,17,2021-08-01
PERSISTENT,58.19672131147541,41.80327868852459,88.40173065497711,INE262H01021,45.0,-16.393442622950815,30.0,75.0,18,2021-08-01
FSL,57.377049180327866,42.62295081967213,91.67668726277873,INE684F01012,41.0,-14.754098360655739,35.0,76.0,19,2021-08-01
PRAJIND,54.91803278688525,45.08196721311475,192.5688200894109,INE074A01025,11.0,-9.836065573770497,77.0,88.0,20,2021-08-01
RTNINDIA,73.73737373737373,25.252525252525253,295.5351248416322,INE834M01019,1.0,-48.48484848484848,1.0,2.0,1,2021-09-01
JSWENERGY,63.41463414634146,35.77235772357724,218.96918276231725,INE121E01018,3.0,-27.642276422764226,2.0,5.0,2,2021-09-01
SAREGAMA,61.78861788617886,37.39837398373984,169.24744396473147,INE979A01025,4.0,-24.390243902439025,5.0,9.0,3,2021-09-01
ATGL,62.601626016260155,37.39837398373984,130.7363993871545,INE399L01023,9.0,-25.203252032520318,4.0,13.0,4,2021-09-01
KPITTECH,61.78861788617886,38.21138211382114,126.59482224964518,INE04I401011,10.0,-23.577235772357724,6.0,16.0,5,2021-09-01
COFORGE,59.34959349593496,40.65040650406504,97.75003784496465,INE591G01017,23.0,-18.699186991869922,11.0,34.0,6,2021-09-01
TATASTEEL,59.34959349593496,40.65040650406504,89.06969441541885,INE081A01020,26.0,-18.699186991869922,15.0,41.0,7,2021-09-01
PERSISTENT,59.34959349593496,40.65040650406504,86.28756743451582,INE262H01021,29.0,-18.699186991869922,14.0,43.0,8,2021-09-01
UTIAMC,57.72357723577236,42.27642276422765,98.4860922952236,INE094J01016,21.0,-15.447154471544714,27.0,48.0,9,2021-09-01
RPOWER,53.65853658536586,41.46341463414634,124.73022456431218,INE614G01033,11.0,-12.19512195121952,39.0,50.0,10,2021-09-01
HAPPSTMNDS,56.91056910569105,43.08943089430895,114.10854123255749,INE419U01012,16.0,-13.821138211382106,34.0,50.0,11,2021-09-01
CDSL,56.91056910569105,42.27642276422765,86.85444726284517,INE736A01011,28.0,-14.634146341463406,28.0,56.0,12,2021-09-01
LAURUSLABS,59.34959349593496,40.65040650406504,71.62607095465718,INE947Q01028,46.0,-18.699186991869922,13.0,59.0,13,2021-09-01
ANGELONE,54.47154471544715,44.71544715447154,220.0437704492199,INE732I01013,2.0,-9.756097560975611,60.0,62.0,14,2021-09-01
MASTEK,55.28455284552846,44.71544715447154,123.2577136780868,INE759A01021,12.0,-10.569105691056919,56.0,68.0,15,2021-09-01
SRF,58.536585365853654,41.46341463414634,64.13159978134613,INE647A01010,51.0,-17.073170731707314,20.0,71.0,16,2021-09-01
KNRCON,58.536585365853654,39.83739837398374,59.54258889732302,INE634I01029,57.0,-18.699186991869915,16.0,73.0,17,2021-09-01
MPHASIS,56.91056910569105,43.08943089430895,72.20699182699191,INE356A01018,45.0,-13.821138211382106,36.0,81.0,18,2021-09-01
AMBUJACEM,62.601626016260155,37.39837398373984,48.05721190324688,INE079A01024,83.0,-25.203252032520318,3.0,86.0,19,2021-09-01
BAJAJFINSV,55.28455284552846,43.90243902439025,78.44032935882035,INE918I01026,35.0,-11.382113821138212,51.0,86.0,20,2021-09-01
JSWENERGY,65.04065040650406,33.33333333333333,312.00092775897656,INE121E01018,1.0,-31.707317073170728,2.0,3.0,1,2021-10-01
RTNINDIA,67.5,31.666666666666664,282.62320564114367,INE834M01019,3.0,-35.833333333333336,1.0,4.0,2,2021-10-01
FLUOROCHEM,57.72357723577236,42.27642276422765,186.2328594576718,INE09N301011,4.0,-15.447154471544714,23.0,27.0,3,2021-10-01
OIL,58.536585365853654,39.02439024390244,105.02118094548543,INE274J01014,20.0,-19.512195121951216,9.0,29.0,4,2021-10-01
IRCTC,58.536585365853654,40.65040650406504,109.05133807267467,INE335Y01020,18.0,-17.886178861788615,15.0,33.0,5,2021-10-01
MASTEK,57.72357723577236,42.27642276422765,147.53786078316935,INE759A01021,10.0,-15.447154471544714,24.0,34.0,6,2021-10-01
KPITTECH,61.78861788617886,37.39837398373984,88.36688681517822,INE04I401011,31.0,-24.390243902439025,3.0,34.0,7,2021-10-01
SRF,60.97560975609756,39.02439024390244,86.80804297681786,INE647A01010,32.0,-21.951219512195124,6.0,38.0,8,2021-10-01
SAREGAMA,58.536585365853654,40.65040650406504,101.74333735788865,INE979A01025,22.0,-17.886178861788615,16.0,38.0,9,2021-10-01
PERSISTENT,60.97560975609756,39.02439024390244,82.31574232439031,INE262H01021,39.0,-21.951219512195124,5.0,44.0,10,2021-10-01
BAJAJFINSV,57.72357723577236,41.46341463414634,91.13877555667527,INE918I01026,29.0,-16.26016260162602,18.0,47.0,11,2021-10-01
ANGELONE,55.28455284552846,43.90243902439025,304.0714926011475,INE732I01013,2.0,-11.382113821138212,52.0,54.0,12,2021-10-01
RPOWER,54.47154471544715,42.27642276422765,182.7104828745518,INE614G01033,5.0,-12.195121951219505,51.0,56.0,13,2021-10-01
MPHASIS,58.536585365853654,41.46341463414634,74.04152571076833,INE356A01018,44.0,-17.073170731707314,17.0,61.0,14,2021-10-01
COFORGE,59.34959349593496,40.65040650406504,71.60341465102107,INE591G01017,49.0,-18.699186991869922,12.0,61.0,15,2021-10-01
RKFORGE,55.28455284552846,43.08943089430895,99.1726416397358,INE399G01023,24.0,-12.195121951219512,47.0,71.0,16,2021-10-01
ABREL,56.09756097560976,43.90243902439025,85.47828238811499,INE055A01016,35.0,-12.195121951219512,39.0,74.0,17,2021-10-01
USHAMART,55.28455284552846,44.71544715447154,124.64076471813463,INE228A01035,13.0,-10.569105691056919,66.0,79.0,18,2021-10-01
JWL,55.28455284552846,43.90243902439025,94.1990240800181,INE209L01016,27.0,-11.382113821138212,54.0,81.0,19,2021-10-01
CDSL,55.28455284552846,44.71544715447154,94.85160273087847,INE736A01011,26.0,-10.569105691056919,57.0,83.0,20,2021-10-01
RTNINDIA,58.87096774193549,40.32258064516129,252.48507642968377,INE834M01019,1.0,-18.5483870967742,8.0,9.0,1,2021-11-01
JSWENERGY,58.87096774193549,39.516129032258064,208.6017027392459,INE121E01018,3.0,-19.354838709677423,6.0,9.0,2,2021-11-01
IRCTC,59.67741935483871,39.516129032258064,127.85287451729496,INE335Y01020,11.0,-20.161290322580648,3.0,14.0,3,2021-11-01
TTML,56.451612903225815,42.74193548387097,217.61172010663228,INE517B01013,2.0,-13.709677419354847,21.0,23.0,4,2021-11-01
SAREGAMA,58.87096774193549,40.32258064516129,104.9806052231018,INE979A01025,18.0,-18.5483870967742,9.0,27.0,5,2021-11-01
PERSISTENT,58.06451612903226,41.935483870967744,88.14974840491978,INE262H01021,25.0,-16.12903225806452,14.0,39.0,6,2021-11-01
MPHASIS,58.87096774193549,41.12903225806452,84.30027784883806,INE356A01018,29.0,-17.741935483870968,10.0,39.0,7,2021-11-01
OIL,56.451612903225815,41.935483870967744,87.37756189316781,INE274J01014,26.0,-14.516129032258071,18.0,44.0,8,2021-11-01
SOLARINDS,56.451612903225815,43.54838709677419,104.23758122531592,INE343H01029,19.0,-12.903225806451623,26.0,45.0,9,2021-11-01
UNITDSPR,59.67741935483871,40.32258064516129,69.6806058084769,INE854D01024,45.0,-19.354838709677423,7.0,52.0,10,2021-11-01
LTIM,57.25806451612904,42.74193548387097,75.73236121623583,INE214T01019,38.0,-14.516129032258071,17.0,55.0,11,2021-11-01
COFORGE,59.67741935483871,40.32258064516129,61.86845563122869,INE591G01017,59.0,-19.354838709677423,4.0,63.0,12,2021-11-01
TRIDENT,51.61290322580645,42.74193548387097,153.31014082728154,INE064C01022,7.0,-8.87096774193548,62.0,69.0,13,2021-11-01
BAJAJFINSV,55.64516129032258,44.354838709677416,75.80599500265836,INE918I01026,37.0,-11.29032258064516,34.0,71.0,14,2021-11-01
VTL,55.64516129032258,43.54838709677419,69.81764588192738,INE825A01020,44.0,-12.096774193548384,30.0,74.0,15,2021-11-01
SRF,58.87096774193549,41.12903225806452,59.204069812294605,INE647A01010,66.0,-17.741935483870968,11.0,77.0,16,2021-11-01
CRAFTSMAN,54.83870967741935,45.16129032258064,90.38397515317837,INE00LO01017,24.0,-9.677419354838712,53.0,77.0,17,2021-11-01
RPOWER,53.2258064516129,45.16129032258064,174.97409079467673,INE614G01033,6.0,-8.064516129032256,73.0,79.0,18,2021-11-01
IEX,55.64516129032258,44.354838709677416,75.03453674464456,INE022Q01020,39.0,-11.29032258064516,40.0,79.0,19,2021-11-01
BRIGADE,55.64516129032258,44.354838709677416,70.2521142640992,INE791I01019,43.0,-11.29032258064516,37.0,80.0,20,2021-11-01
TTML,63.70967741935484,36.29032258064516,468.72053563106186,INE517B01013,1.0,-27.41935483870968,1.0,2.0,1,2021-12-01
OLECTRA,59.67741935483871,39.516129032258064,325.0344054149606,INE260D01016,2.0,-20.161290322580648,4.0,6.0,2,2021-12-01
TRIDENT,56.451612903225815,38.70967741935484,192.5709980223419,INE064C01022,3.0,-17.741935483870975,5.0,8.0,3,2021-12-01
KPITTECH,58.06451612903226,41.12903225806452,103.73135620001506,INE04I401011,11.0,-16.935483870967744,9.0,20.0,4,2021-12-01
LTTS,58.06451612903226,41.935483870967744,96.17471850292235,INE010V01017,13.0,-16.12903225806452,12.0,25.0,5,2021-12-01
LODHA,58.06451612903226,41.935483870967744,88.65696770602376,INE670K01029,14.0,-16.12903225806452,11.0,25.0,6,2021-12-01
IEX,58.06451612903226,41.935483870967744,88.22844707441024,INE022Q01020,15.0,-16.12903225806452,10.0,25.0,7,2021-12-01
IRCTC,57.25806451612904,41.935483870967744,96.46302555225901,INE335Y01020,12.0,-15.322580645161295,14.0,26.0,8,2021-12-01
JSWENERGY,55.64516129032258,42.74193548387097,143.21385882364535,INE121E01018,4.0,-12.903225806451609,23.0,27.0,9,2021-12-01
LTIM,58.87096774193549,41.12903225806452,75.0884745756107,INE214T01019,24.0,-17.741935483870968,8.0,32.0,10,2021-12-01
RTNINDIA,54.83870967741935,44.354838709677416,130.35735114517615,INE834M01019,6.0,-10.483870967741936,39.0,45.0,11,2021-12-01
TEJASNET,54.83870967741935,44.354838709677416,134.48499090102294,INE010J01012,5.0,-10.483870967741936,40.0,45.0,12,2021-12-01
PERSISTENT,57.25806451612904,42.74193548387097,62.54594348780553,INE262H01021,36.0,-14.516129032258071,15.0,51.0,13,2021-12-01
SOLARINDS,55.64516129032258,44.354838709677416,83.8911243281637,INE343H01029,17.0,-11.29032258064516,34.0,51.0,14,2021-12-01
DMART,58.87096774193549,41.12903225806452,58.3848999688531,INE192R01011,45.0,-17.741935483870968,7.0,52.0,15,2021-12-01
DBREALTY,55.64516129032258,43.54838709677419,69.52196801400379,INE879I01012,29.0,-12.096774193548384,24.0,53.0,16,2021-12-01
FLUOROCHEM,54.83870967741935,45.16129032258064,105.45321568978383,INE09N301011,10.0,-9.677419354838712,44.0,54.0,17,2021-12-01
JBMA,54.83870967741935,45.16129032258064,111.50267101152807,INE927D01051,9.0,-9.677419354838712,46.0,55.0,18,2021-12-01
BRIGADE,55.64516129032258,44.354838709677416,72.6292428993123,INE791I01019,26.0,-11.29032258064516,29.0,55.0,19,2021-12-01
SONACOMS,53.77358490566038,45.28301886792453,114.82371466914336,INE073K01018,8.0,-8.490566037735846,51.0,59.0,20,2021-12-01
TTML,60.0,40.0,264.12672560800524,INE517B01013,1.0,-20.0,6.0,7.0,1,2022-01-01
OLECTRA,59.199999999999996,40.0,230.0617278910643,INE260D01016,2.0,-19.199999999999996,7.0,9.0,2,2022-01-01
TRIDENT,56.8,40.8,206.3022997687198,INE064C01022,3.0,-16.0,14.0,17.0,3,2022-01-01
KPITTECH,57.599999999999994,41.6,123.29316144074593,INE04I401011,7.0,-15.999999999999993,15.0,22.0,4,2022-01-01
LTIM,60.8,39.2,77.48137234853102,INE214T01019,21.0,-21.599999999999994,2.0,23.0,5,2022-01-01
IRCTC,58.4,41.6,87.47415077786118,INE335Y01020,17.0,-16.799999999999997,11.0,28.0,6,2022-01-01
LTTS,58.4,41.6,89.89141143700039,INE010V01017,16.0,-16.799999999999997,12.0,28.0,7,2022-01-01
JBMA,56.8,43.2,144.80131051603493,INE927D01051,4.0,-13.599999999999994,25.0,29.0,8,2022-01-01
SRF,60.0,40.0,63.20030816104616,INE647A01010,29.0,-20.0,5.0,34.0,9,2022-01-01
CGPOWER,54.400000000000006,44.0,133.87706205460438,INE067A01029,5.0,-10.400000000000006,35.0,40.0,10,2022-01-01
MPHASIS,60.8,39.2,52.07313377676628,INE356A01018,41.0,-21.599999999999994,3.0,44.0,11,2022-01-01
USHAMART,58.4,41.6,61.92755565846848,INE228A01035,32.0,-16.799999999999997,13.0,45.0,12,2022-01-01
IEX,56.00000000000001,44.0,83.37890504441646,INE022Q01020,18.0,-12.000000000000007,30.0,48.0,13,2022-01-01
ATGL,56.8,43.2,69.36816528773522,INE399L01023,26.0,-13.599999999999994,23.0,49.0,14,2022-01-01
DBREALTY,56.8,42.4,62.56970862707121,INE879I01012,30.0,-14.399999999999999,22.0,52.0,15,2022-01-01
FLUOROCHEM,55.2,44.800000000000004,90.63776081840598,INE09N301011,15.0,-10.399999999999999,39.0,54.0,16,2022-01-01
