Date,Open,High,Low,Close
2023-09-13,11837.95,11899.9,11742.65,11891.4
2023-09-14,11946.05,11999.2,11930.95,11971.9
2023-09-15,12021.0,12033.8,11979.6,12007.65
2023-09-18,12020.35,12021.15,11958.15,11966.2
2023-09-20,11914.05,11954.3,11845.8,11875.15
2023-09-21,11853.25,11876.85,11747.1,11768.65
2023-09-22,11781.45,11814.35,11705.9,11748.65
2023-09-25,11766.65,11784.65,11708.5,11765.55
2023-09-26,11778.45,11804.95,11754.1,11776.75
2023-09-27,11782.25,11842.35,11760.05,11836.4
2023-09-28,11869.65,11875.0,11719.2,11733.4
2023-09-29,11775.65,11861.55,11756.0,11821.05
2023-10-03,11828.95,11835.1,11781.35,11822.3
2023-10-04,11788.5,11790.8,11652.55,11715.15
2023-10-05,11772.7,11799.95,11733.35,11760.3
2023-10-06,11804.75,11838.2,11785.6,11829.05
2023-10-09,11733.05,11759.0,11671.25,11694.05
2023-10-10,11737.65,11827.35,11737.65,11819.65
2023-10-11,11877.35,11926.4,11875.5,11891.05
2023-10-12,11921.95,11937.6,11903.9,11917.15
2023-10-13,11864.05,11930.75,11852.8,11898.6
2023-10-16,11907.55,11935.85,11881.95,11909.95
2023-10-17,11980.3,11988.0,11945.15,11966.95
2023-10-18,11984.7,11990.9,11876.95,11889.65
2023-10-19,11836.1,11891.3,11795.55,11875.7
2023-10-20,11850.15,11875.4,11779.65,11794.9
2023-10-23,11801.95,11812.2,11493.15,11517.15
2023-10-25,11547.0,11589.5,11353.35,11435.0
2023-10-26,11380.2,11386.6,11205.75,11312.15
2023-10-27,11375.6,11493.0,11374.85,11472.65
2023-10-30,11493.15,11512.4,11401.6,11504.35
2023-10-31,11562.3,11565.45,11487.35,11494.65
2023-11-01,11508.5,11526.95,11447.15,11456.75
2023-11-02,11538.25,11579.55,11526.35,11571.75
2023-11-03,11642.4,11671.35,11636.0,11655.65
2023-11-06,11732.6,11773.5,11718.45,11766.9
2023-11-07,11782.85,11804.85,11751.6,11797.3
2023-11-08,11841.5,11868.95,11827.1,11859.7
2023-11-09,11883.65,11885.35,11828.6,11834.8
2023-11-10,11820.4,11878.75,11795.35,11867.8
2023-11-12,0.0,11971.15,11946.3,11955.35
2023-11-13,11941.95,11950.65,11898.8,11940.65
2023-11-15,12061.35,12073.0,12029.6,12067.8
2023-11-16,12079.6,12174.0,12060.9,12128.85
2023-11-17,12102.1,12177.85,12095.2,12145.85
2023-11-20,12167.35,12182.85,12118.7,12134.7
2023-11-21,12186.45,12195.85,12156.05,12164.65
2023-11-22,12175.0,12180.05,12085.0,12148.2
2023-11-23,12170.25,12202.85,12159.7,12167.25
2023-11-24,12190.8,12210.65,12169.6,12176.7
2023-11-28,12223.25,12243.3,12193.7,12233.8
2023-11-29,12297.75,12345.85,12288.6,12337.65
2023-11-30,12359.5,12427.35,12301.15,12415.05
2023-12-01,12472.35,12524.8,12467.7,12502.65
2023-12-04,12714.05,12714.35,12628.55,12706.9
2023-12-05,12766.45,12789.15,12686.7,12781.75
2023-12-06,12838.95,12850.0,12774.6,12833.15
2023-12-07,12848.9,12872.7,12785.65,12861.4
2023-12-08,12898.1,12914.45,12757.05,12837.0
2023-12-11,12864.25,12900.45,12857.3,12893.65
2023-12-12,12930.3,12937.2,12805.65,12844.55
2023-12-13,12877.3,12917.35,12805.05,12905.2
2023-12-14,13009.55,13061.75,13004.0,13046.85
2023-12-15,13116.7,13156.95,13084.35,13147.25
2023-12-18,13160.65,13197.65,13100.0,13168.15
2023-12-19,13210.2,13211.75,13106.3,13169.25
2023-12-20,13235.85,13264.05,12815.2,12850.2
2023-12-21,12748.75,13006.45,12687.25,12991.75
2023-12-22,13051.1,13110.0,12994.45,13083.3
2023-12-26,13119.6,13158.95,13092.9,13144.35
2023-12-27,13200.8,13239.2,13156.9,13227.15
2023-12-28,13273.35,13306.8,13237.9,13297.95
2023-12-29,13308.55,13356.8,13263.7,13342.2
2024-01-01,13366.2,13433.4,13348.15,13387.0
2024-01-02,13411.8,13419.25,13242.65,13359.5
2024-01-03,13373.2,13377.4,13309.7,13343.15
2024-01-04,13402.6,13486.85,13397.95,13476.9
2024-01-05,13527.45,13554.85,13441.4,13522.9
2024-01-08,13560.65,13564.2,13400.65,13411.75
2024-01-09,13504.7,13529.35,13431.1,13443.9
2024-01-10,13454.8,13488.15,13369.8,13480.75
2024-01-11,13532.4,13560.75,13502.8,13540.8
2024-01-12,13613.9,13654.5,13575.45,13632.05
2024-01-15,13719.55,13725.9,13630.35,13713.4
2024-01-16,13729.6,13749.15,13590.5,13673.3
2024-01-17,13511.2,13614.7,13452.6,13468.4
2024-01-18,13417.65,13468.85,13200.85,13433.9
2024-01-19,13534.65,13584.4,13528.6,13578.05
2024-01-20,13647.4,13667.4,13580.95,13593.4
2024-01-23,13691.65,13699.45,13240.85,13283.65
2024-01-24,13286.65,13485.5,13181.7,13472.75
2024-01-25,13501.6,13503.95,13380.55,13450.75
2024-01-29,13513.45,13669.65,13510.9,13659.2
2024-01-30,13711.2,13732.55,13582.1,13592.25
2024-01-31,13608.4,13789.6,13594.55,13783.5
2024-02-01,13835.45,13835.75,13695.3,13764.85
2024-02-02,13842.7,13967.6,13829.15,13852.8
2024-02-05,13910.85,13957.0,13784.85,13824.65
2024-02-06,13882.6,13963.15,13809.85,13956.05
2024-02-07,14046.9,14059.65,13947.8,14018.45
2024-02-08,14093.6,14093.8,13924.55,13945.35
2024-02-09,13971.5,13977.75,13711.05,13881.7
2024-02-12,13915.4,13920.35,13575.3,13606.75
2024-02-13,13622.75,13681.3,13440.2,13671.4
2024-02-14,13547.1,13802.15,13513.4,13785.8
2024-02-15,13856.0,13902.95,13834.4,13887.7
2024-02-16,13957.85,14001.45,13935.05,13979.25
2024-02-19,14044.0,14077.1,13999.55,14036.55
2024-02-20,14048.8,14061.35,13994.1,14037.0
2024-02-21,14079.95,14091.35,13894.85,13928.1
2024-02-22,13973.75,14046.5,13832.5,14031.95
2024-02-23,14090.55,14101.55,14036.5,14068.0
2024-02-26,14071.35,14095.1,14004.25,14030.6
2024-02-27,14036.95,14083.3,14014.05,14052.7
2024-02-28,14080.7,14086.3,13814.9,13840.45
2024-02-29,13834.05,13940.55,13732.75,13894.0
2024-03-01,13958.5,14055.0,13957.9,14047.05
2024-03-02,14097.85,14127.75,14090.95,14111.9
2024-03-04,14141.05,14155.95,14071.95,14102.45
2024-03-05,14098.05,14111.85,14029.8,14057.1
2024-03-06,14047.85,14051.2,13825.45,13991.05
2024-03-07,14017.25,14068.7,14005.55,14042.75
2024-03-11,14082.8,14085.0,13896.25,13913.25
2024-03-12,13923.9,13928.65,13749.95,13781.5
2024-03-13,13817.75,13834.15,13260.8,13328.15
2024-03-14,13279.45,13579.0,13209.9,13566.65
2024-03-15,13543.8,13609.9,13387.95,13523.8
2024-03-18,13515.2,13564.9,13430.3,13520.9
2024-03-19,13496.5,13502.35,13348.6,13363.15
2024-03-20,13397.05,13430.35,13247.55,13374.65
2024-03-21,13491.05,13605.95,13491.05,13594.75
2024-03-22,13574.4,13701.4,13548.05,13671.55
2024-03-26,13621.9,13723.0,13615.9,13694.8
2024-03-27,13737.2,13818.95,13736.8,13756.05
2024-03-28,13812.65,13920.3,13795.7,13850.1
2024-04-01,13951.3,14080.65,13947.9,14072.8
2024-04-02,14105.75,14162.25,14072.05,14157.0
2024-04-03,14138.0,14238.0,14115.3,14212.3
2024-04-04,14317.35,14325.7,14184.55,14257.3
2024-04-05,14256.05,14313.2,14227.0,14306.25
2024-04-08,14381.0,14403.95,14343.4,14365.1
2024-04-09,14434.1,14436.95,14305.65,14348.35
2024-04-10,14399.45,14453.3,14360.5,14439.55
2024-04-12,14419.2,14468.3,14330.75,14340.45
2024-04-15,14131.05,14242.4,14016.6,14147.6
2024-04-16,14066.4,14195.05,14040.45,14137.3
2024-04-18,14206.85,14279.9,14061.15,14084.6
2024-04-19,13972.55,14136.35,13855.9,14099.7
2024-04-22,14221.6,14250.6,14169.55,14232.3
2024-04-23,14314.15,14335.6,14278.05,14315.1
2024-04-24,14375.9,14418.05,14367.5,14389.85
2024-04-25,14377.5,14495.6,14370.0,14484.75
2024-04-26,14530.45,14553.45,14486.6,14500.7
2024-04-29,14558.55,14585.75,14503.0,14579.65
2024-04-30,14629.9,14683.6,14573.5,14588.6
2024-05-02,14613.85,14667.4,14597.2,14639.95
2024-05-03,14715.4,14720.8,14476.5,14565.65
2024-05-06,14635.45,14637.85,14426.25,14480.5
2024-05-07,14512.1,14514.9,14216.75,14286.45
2024-05-08,14256.6,14389.55,14194.75,14342.45
2024-05-09,14340.6,14372.05,14046.9,14067.15
2024-05-10,14107.55,14171.55,13995.15,14161.65
2024-05-13,14168.95,14202.35,13936.3,14181.1
2024-05-14,14215.0,14337.45,14191.4,14327.8
2024-05-15,14376.0,14437.2,14346.95,14394.8
2024-05-16,14464.95,14534.35,14376.1,14521.65
2024-05-17,14560.8,14658.65,14539.9,14651.0
2024-05-18,14705.45,14733.55,14701.75,14725.05
2024-05-21,14719.9,14759.95,14649.6,14729.7
2024-05-22,14792.3,14797.45,14660.75,14764.3
2024-05-23,14803.55,14907.6,14763.7,14896.9
2024-05-24,14900.1,14958.6,14870.4,14889.5
2024-05-27,14956.2,14990.3,14858.5,14916.25
2024-05-28,14951.45,14961.9,14780.7,14819.8
2024-05-29,14761.85,14817.5,14723.95,14756.4
2024-05-30,14726.9,14759.8,14558.05,14589.05
2024-05-31,14653.2,14685.5,14551.3,14644.75
2024-06-03,15212.1,15212.1,14979.1,15085.25
2024-06-04,15068.45,15068.45,13524.75,14037.8
2024-06-05,14200.25,14565.1,13857.65,14540.15
2024-06-06,14690.65,14884.35,14669.5,14819.15
2024-06-07,14851.85,15105.85,14807.45,15087.35
2024-06-10,15172.2,15236.85,15115.4,15164.3
2024-06-11,15208.3,15292.05,15155.9,15220.8
2024-06-12,15281.8,15350.9,15267.8,15321.1
2024-06-13,15430.8,15430.85,15345.25,15420.15
2024-06-14,15469.1,15539.8,15410.65,15529.45
2024-06-18,15611.05,15632.5,15560.1,15624.25
2024-06-19,15683.65,15683.65,15464.35,15540.45
2024-06-20,15592.65,15632.55,15513.85,15616.8
2024-06-21,15678.4,15690.6,15548.95,15580.45
2024-06-24,15529.55,15633.25,15457.2,15610.3
2024-06-25,15664.05,15701.4,15611.35,15644.3
2024-06-26,15659.35,15704.75,15604.7,15675.2
2024-06-27,15700.35,15765.25,15613.45,15708.25
2024-06-28,15754.45,15815.95,15730.65,15748.25
2024-07-01,15777.95,15898.25,15770.5,15891.25
2024-07-02,15946.7,15949.6,15782.7,15850.65
2024-07-03,15946.3,15979.65,15909.9,15976.2
2024-07-04,16042.2,16062.95,15987.05,16036.65
2024-07-05,16028.3,16118.1,15999.85,16105.5
2024-07-08,16148.65,16156.95,16032.85,16083.65
2024-07-09,16142.4,16170.35,16076.25,16142.6
2024-07-10,16193.1,16194.7,15834.5,16071.65
2024-07-11,16135.65,16137.25,16039.2,16106.7
2024-07-12,16168.75,16217.55,16117.75,16146.8
2024-07-15,16215.6,16243.7,16114.15,16227.0
2024-07-16,16267.0,16298.5,16210.6,16230.35
2024-07-18,16214.9,16225.25,16054.2,16176.65
2024-07-19,16192.1,16192.1,15896.25,15896.6
2024-07-22,15822.9,16023.2,15741.2,15987.35
2024-07-23,16048.8,16055.9,15478.25,15923.5
2024-07-24,15924.85,16044.65,15900.95,16022.3
2024-07-25,15903.7,16022.65,15886.05,16017.35
2024-07-26,16050.5,16258.8,16049.15,16249.9
2024-07-29,16352.95,16410.35,16299.45,16357.05
2024-07-30,16376.65,16459.05,16349.75,16407.6
2024-07-31,16450.45,16484.15,16417.35,16455.75
2024-08-01,16515.5,16531.4,16349.4,16408.55
2024-08-02,16255.55,16338.0,16197.1,16244.05
2024-08-05,15872.8,15951.15,15607.55,15701.45
2024-08-06,15820.65,15977.5,15615.8,15630.7
2024-08-07,15870.6,15939.1,15767.35,15937.35
2024-08-08,15947.4,15994.4,15850.45,15853.2
2024-08-09,16017.6,16040.7,15956.25,15992.0
2024-08-12,15952.3,16052.0,15877.1,16003.35
2024-08-13,16046.3,16050.5,15843.85,15850.3
2024-08-14,15899.45,15909.55,15747.0,15805.75
2024-08-16,15926.9,16083.25,15875.9,16076.25
2024-08-19,16165.25,16197.75,16134.35,16166.0
2024-08-20,16231.95,16274.25,16192.65,16266.9
2024-08-21,16275.9,16353.3,16254.55,16350.75
2024-08-22,16421.45,16441.2,16389.1,16408.75
2024-08-23,16442.95,16449.5,16376.5,16390.7
2024-08-26,16467.1,16493.6,16429.9,16483.05
2024-08-27,16510.25,16546.85,16490.25,16537.8
2024-08-28,16574.7,16583.85,16493.2,16533.55
2024-08-29,16541.55,16569.85,16425.9,16514.25
2024-08-30,16586.35,16621.9,16539.2,16597.3
2024-09-02,16670.35,16670.35,16554.05,16601.85
2024-09-03,16644.4,16661.5,16622.5,16637.75
2024-09-04,16515.0,16633.95,16501.75,16626.15
2024-09-05,16684.1,16708.7,16661.35,16669.6
2024-09-06,16672.8,16708.4,16444.2,16471.7
2024-09-09,16454.2,16458.6,16300.05,16453.15
2024-09-10,16526.95,16615.65,16505.0,16581.5
2024-09-11,16606.4,16631.5,16475.65,16498.1
2024-09-12,16603.55,16743.7,16546.55,16727.6
2024-09-13,16778.5,16800.65,16736.7,16778.15
2024-09-16,16842.45,16848.35,16766.35,16809.55
2024-09-17,16841.0,16841.05,16757.1,16801.85
2024-09-18,16810.6,16827.85,16670.95,16742.05
2024-09-19,16825.55,16863.35,16534.5,16675.5
2024-09-20,16752.0,16933.35,16701.15,16900.1
2024-09-23,16978.55,17043.15,16944.45,17032.1
2024-09-24,17051.5,17063.05,17013.7,17037.4
2024-09-25,17038.0,17045.35,16940.0,17003.25
2024-09-26,17031.8,17060.15,16956.6,17044.0
2024-09-27,17081.45,17112.15,17029.8,17042.7
2024-09-30,16999.9,17030.1,16894.0,16921.75
2024-10-01,16931.65,16980.4,16889.55,16960.95
2024-10-03,16721.5,16861.65,16572.1,16607.4
2024-10-04,16577.85,16707.4,16374.35,16455.95
2024-10-07,16515.0,16547.2,16090.85,16158.25
2024-10-08,16139.15,16417.8,16083.65,16419.7
2024-10-09,16491.65,16640.95,16482.9,16520.9
2024-10-10,16595.6,16634.5,16509.7,16521.0
2024-10-11,16535.55,16575.05,16491.25,16550.55
2024-10-14,16594.35,16628.55,16567.05,16622.85
2024-10-15,16678.0,16690.0,16601.55,16667.5
2024-10-16,16648.65,16689.65,16565.55,16639.1
2024-10-17,16672.55,16673.95,16417.3,16417.65
2024-10-18,16349.25,16471.65,16197.55,16451.05
2024-10-21,16510.55,16531.4,16259.05,16285.15
2024-10-22,16291.45,16298.9,15890.9,15907.1
2024-10-23,15869.45,16070.35,15781.9,15959.3
2024-10-24,15964.75,16002.35,15884.3,15911.45
2024-10-25,15935.1,15952.65,15562.25,15671.55
2024-10-28,15703.4,15851.8,15597.65,15789.4
2024-10-29,15815.4,15904.9,15649.65,15896.9
2024-10-30,15866.65,16007.7,15838.9,15912.7
2024-10-31,15917.3,15938.85,15853.95,15922.95
2024-11-01,16015.8,16071.1,16012.05,16032.55
2024-11-04,16036.9,16037.0,15704.35,15806.1
2024-11-05,15766.7,15921.3,15684.5,15907.75
2024-11-06,15982.2,16181.5,15945.55,16174.25
2024-11-07,16209.65,16221.35,16033.0,16036.3
2024-11-08,16052.0,16060.05,15853.8,15886.6
2024-11-11,15846.4,15938.6,15755.15,15810.05
2024-11-12,15859.45,15912.65,15597.8,15628.15
2024-11-13,15575.05,15598.6,15256.15,15288.0
2024-11-14,15298.9,15440.6,15298.5,15341.7
2024-11-18,15391.7,15401.75,15199.45,15289.55
2024-11-19,15345.05,15540.1,15345.05,15383.15
2024-11-21,15352.0,15354.2,15169.1,15270.4
2024-11-22,15301.45,15535.7,15268.7,15516.6
2024-11-25,15766.7,15832.95,15731.85,15764.2
2024-11-26,15823.4,15856.9,15752.75,15786.65
2024-11-27,15815.4,15902.45,15760.15,15888.25
2024-11-28,15917.3,15996.65,15775.65,15805.8
2024-11-29,15826.1,15941.95,15808.15,15919.0
2024-12-02,15925.1,16035.6,15860.85,16030.4
2024-12-03,16092.6,16168.75,16065.2,16165.35
2024-12-04,16208.8,16265.15,16152.2,16243.95
2024-12-05,16307.45,16392.35,16191.35,16353.95
2024-12-06,16384.1,16417.4,16314.65,16394.85
2024-12-09,16389.35,16435.05,16362.35,16403.75
2024-12-10,16431.25,16445.45,16359.1,16429.35
2024-12-11,16444.8,16488.6,16425.1,16465.55
2024-12-12,16467.9,16486.5,16368.3,16377.55
2024-12-13,16343.9,16430.7,16100.2,16414.75
2024-12-16,16430.0,16476.85,16384.8,16428.7
2024-12-17,16421.95,16450.35,16264.7,16283.15
2024-12-18,16275.2,16304.8,16125.8,16172.0
2024-12-19,15923.45,16082.25,15920.85,16068.1
2024-12-20,16098.2,16139.25,15723.9,15748.9
2024-12-23,15835.25,15869.6,15712.9,15784.4
2024-12-24,15799.95,15859.25,15726.3,15789.0
2024-12-26,15816.7,15844.75,15723.05,15803.2
2024-12-27,15834.2,15876.6,15810.45,15815.95
2024-12-30,15811.5,15856.45,15685.35,15763.75
2024-12-31,15708.3,15817.4,15619.85,15793.6
2025-01-01,15795.0,15895.2,15760.05,15880.5
2025-01-02,15910.05,16090.95,15880.3,16084.15
2025-01-03,16107.05,16130.25,16009.1,16018.45
2025-01-06,16055.45,16058.95,15607.15,15649.1
2025-01-07,15687.3,15816.5,15674.15,15761.85
2025-01-08,15788.85,15794.05,15533.15,15639.0
2025-01-09,15651.15,15655.7,15495.7,15510.25
2025-01-10,15505.3,15519.95,15244.2,15283.45
2025-01-13,15107.6,15157.1,14786.2,14830.55
2025-01-14,14890.2,15059.65,14888.45,15027.95
2025-01-15,15094.9,15153.35,14991.65,15082.75
2025-01-16,15211.85,15263.1,15190.9,15214.6
2025-01-17,15207.7,15231.5,15112.1,15198.5
2025-01-20,15262.65,15322.3,15160.85,15298.45
2025-01-21,15330.3,15339.7,15006.95,15019.45
2025-01-22,15050.35,15060.45,14771.55,14937.55
2025-01-23,14925.4,15108.85,14896.45,15060.05
2025-01-24,15060.85,15111.9,14835.7,14865.7
2025-01-27,14744.15,14746.95,14476.9,14521.25
2025-01-28,14573.35,14595.5,14318.1,14472.0
2025-01-29,14497.65,14752.9,14495.8,14747.85
2025-01-30,14783.25,14870.4,14718.25,14772.3
2025-01-31,14800.15,14987.1,14780.05,14984.85
2025-02-01,15023.9,15088.95,14838.0,14985.6
2025-02-03,14877.0,14905.7,14764.85,14844.65
2025-02-04,14946.2,15067.55,14890.2,15044.65
2025-02-05,15111.3,15193.0,15100.8,15138.55
2025-02-06,15189.7,15198.05,15023.3,15064.0
2025-02-07,15077.9,15124.1,14939.45,15043.4
2025-02-10,15036.4,15052.45,14762.1,14816.2
2025-02-11,14807.1,14815.6,14404.75,14471.75
2025-02-12,14448.65,14491.55,14133.7,14427.6
2025-02-13,14439.55,14579.55,14392.25,14420.2
2025-02-14,14460.8,14473.55,14051.65,14167.25
2025-02-17,14075.45,14184.15,13928.8,14177.1
2025-02-18,14184.3,14201.4,14014.0,14122.4
2025-02-19,14050.6,14294.2,14005.4,14256.5
2025-02-20,14202.1,14364.55,14180.55,14355.95
2025-02-21,14332.55,14436.45,14200.3,14254.25
2025-02-24,14130.1,14164.55,14052.4,14100.4
2025-02-25,14086.35,14162.4,14035.35,14057.0
2025-02-27,14069.55,14094.7,13921.55,13947.05
2025-02-28,13847.5,13853.85,13571.75,13637.1
2025-03-03,13671.0,13715.45,13428.95,13633.65
2025-03-04,13511.3,13707.5,13458.7,13671.5
2025-03-05,13658.8,13942.55,13658.8,13937.7
2025-03-06,14048.55,14093.25,13966.35,14074.7
2025-03-07,14067.05,14163.5,14028.35,14084.0
2025-03-10,14084.4,14152.0,13921.9,13929.25
2025-03-11,13817.0,13953.7,13768.25,13939.25
2025-03-12,13976.95,14009.85,13795.45,13906.0
2025-03-13,13956.25,13967.5,13826.2,13836.65
2025-03-17,13840.7,13968.2,13840.6,13911.75
2025-03-18,13997.95,14199.0,13968.35,14187.25
2025-03-19,14231.85,14397.0,14204.25,14374.8
2025-03-20,14463.15,14519.3,14367.55,14504.3
2025-03-21,14508.9,14697.4,14481.55,14683.6
2025-03-24,14787.7,14903.1,14730.05,14856.5
2025-03-25,14945.0,14952.3,14709.6,14752.6
2025-03-26,14772.75,14815.2,14617.15,14625.3
2025-03-27,14582.6,14721.3,14553.4,14720.15
2025-03-28,14754.45,14820.8,14636.75,14681.0
2025-04-01,14617.5,14732.75,14499.05,14521.95
2025-04-02,14546.05,14675.8,14449.2,14667.4
2025-04-03,14553.85,14693.75,14552.15,14679.45
2025-04-04,14650.65,14656.1,14264.15,14326.5
2025-04-07,13320.1,13887.5,13318.6,13823.95
2025-04-08,14075.45,14160.65,13919.15,14094.1
2025-04-09,14053.7,14053.8,13906.8,13996.85
2025-04-11,14248.55,14324.55,14185.65,14296.75
2025-04-15,14578.05,14680.7,14498.95,14682.25
2025-04-16,14702.2,14787.1,14667.45,14781.15
2025-04-17,14765.65,14952.65,14707.35,14935.9
2025-04-21,15011.0,15199.5,14970.35,15185.2
2025-04-22,15235.55,15311.1,15148.25,15261.9
2025-04-23,15363.5,15389.95,15169.95,15361.45
2025-04-24,15355.1,15390.25,15316.6,15329.65
2025-04-25,15356.1,15383.8,14912.9,15053.3
2025-04-28,15037.85,15233.45,15032.9,15214.9
2025-04-29,15262.2,15340.25,15208.95,15229.85
2025-04-30,15231.6,15265.9,15058.0,15127.35
2025-05-02,15115.4,15260.95,15049.6,15101.8
2025-05-05,15161.15,15257.55,15139.15,15253.0
2025-05-06,15283.95,15298.8,15011.1,15038.45
2025-05-07,14878.35,15164.2,14876.35,15154.9
2025-05-08,15189.35,15228.15,14980.5,14979.2
2025-05-09,14687.4,14875.85,14687.4,14882.4
2025-05-12,15244.6,15460.2,15229.65,15458.25
2025-05-13,15457.8,15512.65,15380.75,15409.75
2025-05-14,15458.0,15552.6,15425.5,15546.1
2025-05-15,15589.15,15729.05,15507.05,15710.4
2025-05-16,15760.2,15828.6,15701.85,15819.3
2025-05-19,15852.2,15913.85,15785.8,15838.3
2025-05-20,15906.15,15920.85,15632.5,15648.7
2025-05-21,15678.7,15796.25,15634.1,15745.65
2025-05-22,15713.1,15727.75,15584.2,15673.9
2025-05-23,15698.8,15809.45,15650.6,15791.15
2025-05-26,15843.45,15918.8,15840.2,15878.25
2025-05-27,15879.1,15922.8,15781.35,15842.4
2025-05-28,15871.35,15890.9,15833.9,15838.05
2025-05-29,15898.25,15923.8,15835.2,15901.6
2025-05-30,15917.25,15945.4,15840.05,15879.4
2025-06-02,15860.25,15947.15,15795.0,15927.7
2025-06-03,15981.2,16005.2,15849.45,15865.1
2025-06-04,15893.65,15952.8,15825.95,15943.45
2025-06-05,15995.95,16084.9,15971.35,16037.5
2025-06-06,16068.85,16198.5,16017.65,16187.55
2025-06-09,16289.0,16333.0,16254.8,16327.55
2025-06-10,16395.5,16395.95,16302.1,16338.9
2025-06-11,16370.55,16394.65,16264.3,16328.3
2025-06-12,16347.7,16359.4,16086.75,16112.3
2025-06-13,15812.1,16038.2,15812.1,16026.45
2025-06-16,16031.8,16155.55,15898.1,16147.05
2025-06-17,16171.15,16176.0,16043.0,16044.8
2025-06-18,16033.1,16124.25,15976.05,16016.2
2025-06-19,16015.95,16054.5,15826.65,15847.55
2025-06-20,15845.0,16029.9,15832.15,16023.3
2025-06-23,15912.05,16070.25,15906.05,16036.45
2025-06-24,16187.75,16241.65,16098.7,16135.3
2025-06-25,16202.05,16279.9,16185.45,16275.7
2025-06-26,16315.6,16404.8,16272.4,16399.2
2025-06-27,16444.3,16500.45,16426.6,16482.5
2025-06-30,16529.25,16537.1,16477.65,16519.4
2025-07-01,16553.4,16559.0,16462.9,16509.25
2025-07-02,16536.55,16545.1,16400.65,16463.4
2025-07-03,16494.2,16534.55,16450.75,16465.0
2025-07-04,16488.1,16500.45,16407.35,16485.25
2025-07-07,16485.35,16507.35,16436.8,16468.7
2025-07-08,16466.45,16513.8,16384.35,16469.55
2025-07-09,16476.85,16510.6,16450.1,16477.65
2025-07-10,16507.75,16513.25,16399.2,16428.05
2025-07-11,16391.5,16429.95,16284.55,16298.3
2025-07-14,16306.65,16361.3,16239.05,16350.6
2025-07-15,16374.1,16468.55,16373.05,16461.25
2025-07-16,16471.2,16500.4,16434.6,16479.8
2025-07-17,16511.65,16519.8,16453.0,16453.55
2025-07-18,16474.1,16484.45,16332.7,16358.3
2025-07-21,16371.0,16417.9,16284.0,16418.25
2025-07-22,16469.95,16473.45,16359.75,16369.75
2025-07-23,16410.35,16436.0,16335.7,16429.35
2025-07-24,16446.45,16448.3,16315.6,16341.85
2025-07-25,16310.15,16310.15,16096.95,16110.7
2025-07-28,16077.4,16171.9,15958.25,15975.6
2025-07-29,15941.25,16106.9,15921.5,16104.2
2025-07-30,16134.95,16153.65,16065.15,16110.3
2025-07-31,15940.65,16119.25,15928.55,16010.0
2025-08-01,16005.15,16017.75,15810.7,15820.45
2025-08-04,15841.15,15969.45,15797.3,15961.2
2025-08-05,15971.8,15989.35,15875.15,15918.15
2025-08-06,15927.05,15933.95,15759.9,15802.4
2025-08-07,15727.0,15839.5,15619.3,15817.95
2025-08-08,15818.9,15822.85,15611.55,15614.2
2025-08-11,15632.8,15764.45,15591.05,15750.5
2025-08-12,15758.1,15811.8,15707.25,15714.95
2025-08-13,15775.0,15831.0,15755.6,15808.1
2025-08-14,15826.6,15857.95,15759.3,15772.65
2025-08-18,15973.65,16034.35,15941.5,15973.5
2025-08-19,15990.75,16071.3,15945.25,16071.05
2025-08-20,16077.75,16143.75,16039.8,16127.2
2025-08-21,16181.55,16196.65,16111.0,16118.35
2025-08-22,16119.35,16132.6,16030.55,16038.8
2025-08-25,16092.65,16110.6,16062.8,16069.8
2025-08-26,16031.7,16045.7,15842.75,15850.05
2025-08-28,15843.2,15843.2,15679.7,15685.2
2025-08-29,15677.65,15750.1,15614.4,15627.45
2025-09-01,15654.15,15827.65,15654.1,15821.4
2025-09-02,15861.5,15933.5,15811.0,15846.65
2025-09-03,15876.0,15958.95,15838.45,15951.7
2025-09-04,16124.9,16124.9,15881.45,15898.6
2025-09-05,15946.2,15983.35,15836.8,15911.15
2025-09-08,15957.55,16010.45,15909.55,15947.85
2025-09-09,15994.3,16003.85,15948.9,15993.6
2025-09-10,16068.05,16123.8,16062.45,16095.65
2025-09-11,16100.5,16138.65,16089.7,16106.35
2025-09-12,16155.9,16176.5,16120.7,16163.75
2025-09-15,16184.8,16221.7,16160.8,16202.55
2025-09-16,16226.3,16322.1,16200.8,16311.1
2025-09-17,16351.4,16381.9,16330.7,16366.65
2025-09-18,16426.05,16428.35,16350.6,16410.7
2025-09-19,16421.65,16427.8,16375.75,16399.05
2025-09-22,16370.15,16424.15,16278.85,16309.8
2025-09-23,16331.6,16346.6,16213.1,16261.55
2025-09-24,16248.05,16262.45,16149.85,16156.75
2025-09-25,16154.9,16205.55,16039.0,16048.65
2025-09-26,16009.75,16025.35,15784.85,15798.9
2025-09-29,15849.45,15912.55,15768.4,15813.45
2025-09-30,15853.4,15877.35,15755.4,15817.0
2025-10-01,15828.25,15960.25,15807.7,15957.95
2025-10-03,15956.95,16054.4,15935.1,16046.9
2025-10-06,16070.9,16138.45,16030.85,16132.5
2025-10-07,16152.9,16204.15,16132.65,16163.35
2025-10-08,16160.65,16201.9,16069.8,16084.15
2025-10-09,16110.75,16180.0,16076.25,16173.5
2025-10-10,16183.5,16269.45,16158.1,16245.85
2025-10-13,16183.25,16226.9,16146.95,16216.8
2025-10-14,16257.75,16275.2,16084.85,16107.3
