Ticker,Positive,Negative,Momentum,ISIN Code,Rank_Mom,FIP,FIP_rank,Combined_Rank,Real_Rank,End_Date
JSWENERGY,55.371900826446286,44.62809917355372,121.91277403689837,,20.0,-10.743801652892564,59.0,79.0,20,2021-07-01
RTNINDIA,84.61538461538461,15.384615384615385,466.5194312466281,,1.0,-69.23076923076923,1.0,2.0,1,2021-08-01
SAREGAMA,62.295081967213115,36.885245901639344,206.1897575440318,,7.0,-25.40983606557377,5.0,12.0,2,2021-08-01
JSWENERGY,62.295081967213115,36.885245901639344,197.19830935829057,,9.0,-25.40983606557377,4.0,13.0,3,2021-08-01
CDSL,63.114754098360656,36.0655737704918,180.8159568378951,,12.0,-27.049180327868854,3.0,15.0,4,2021-08-01
GPIL,59.83606557377049,39.34426229508197,211.57305201905783,,6.0,-20.491803278688522,13.0,19.0,5,2021-08-01
HAPPSTMNDS,59.01639344262295,40.98360655737705,216.53630922363237,,5.0,-18.032786885245898,17.0,22.0,6,2021-08-01
RPOWER,54.09836065573771,38.52459016393443,226.1014493424786,,3.0,-15.57377049180328,31.0,34.0,7,2021-08-01
ADANIENT,61.47540983606557,38.52459016393443,109.15529304264982,,27.0,-22.950819672131146,9.0,36.0,8,2021-08-01
TATASTEEL,61.47540983606557,38.52459016393443,106.69118675439661,,30.0,-22.950819672131146,10.0,40.0,9,2021-08-01
ANGELONE,55.73770491803278,43.44262295081967,241.67329316350674,,2.0,-12.295081967213115,51.0,53.0,10,2021-08-01
POONAWALLA,56.557377049180324,43.44262295081967,222.90540021516233,,4.0,-13.114754098360656,50.0,54.0,11,2021-08-01
COFORGE,58.19672131147541,41.80327868852459,104.74007510185066,,34.0,-16.393442622950815,26.0,60.0,12,2021-08-01
SAIL,57.377049180327866,41.80327868852459,106.00841435490298,,31.0,-15.573770491803273,33.0,64.0,13,2021-08-01
MASTEK,56.557377049180324,43.44262295081967,131.54539725905147,,18.0,-13.114754098360656,47.0,65.0,14,2021-08-01
ATGL,58.19672131147541,41.80327868852459,85.76437048755068,,50.0,-16.393442622950815,24.0,74.0,15,2021-08-01
KPITTECH,56.557377049180324,43.44262295081967,108.8207431113894,,28.0,-13.114754098360656,46.0,74.0,16,2021-08-01
PERSISTENT,58.19672131147541,41.80327868852459,88.40173065497711,,45.0,-16.393442622950815,30.0,75.0,17,2021-08-01
DEEPAKFERT,55.73770491803278,44.26229508196721,134.05736218239684,,17.0,-11.475409836065573,59.0,76.0,18,2021-08-01
FSL,57.377049180327866,42.62295081967213,91.67668726277873,,41.0,-14.754098360655739,35.0,76.0,19,2021-08-01
PRAJIND,54.91803278688525,45.08196721311475,192.5688200894109,,11.0,-9.836065573770497,78.0,89.0,20,2021-08-01
RTNINDIA,73.73737373737373,25.252525252525253,295.5351248416322,,1.0,-48.48484848484848,1.0,2.0,1,2021-09-01
JSWENERGY,63.41463414634146,35.77235772357724,218.96918276231725,,3.0,-27.642276422764226,2.0,5.0,2,2021-09-01
SAREGAMA,61.78861788617886,37.39837398373984,169.24744396473147,,4.0,-24.390243902439025,5.0,9.0,3,2021-09-01
ATGL,62.601626016260155,37.39837398373984,130.7363993871545,,9.0,-25.203252032520318,4.0,13.0,4,2021-09-01
KPITTECH,61.78861788617886,38.21138211382114,126.59482224964518,,10.0,-23.577235772357724,6.0,16.0,5,2021-09-01
COFORGE,59.34959349593496,40.65040650406504,97.75003784496465,,23.0,-18.699186991869922,11.0,34.0,6,2021-09-01
TATASTEEL,59.34959349593496,40.65040650406504,89.06969441541885,,26.0,-18.699186991869922,15.0,41.0,7,2021-09-01
PERSISTENT,59.34959349593496,40.65040650406504,86.28756743451582,,29.0,-18.699186991869922,14.0,43.0,8,2021-09-01
UTIAMC,57.72357723577236,42.27642276422765,98.4860922952236,,21.0,-15.447154471544714,27.0,48.0,9,2021-09-01
RPOWER,53.65853658536586,41.46341463414634,124.73022456431218,,11.0,-12.19512195121952,39.0,50.0,10,2021-09-01
HAPPSTMNDS,56.91056910569105,43.08943089430895,114.10854123255749,,16.0,-13.821138211382106,34.0,50.0,11,2021-09-01
CDSL,56.91056910569105,42.27642276422765,86.85444726284517,,28.0,-14.634146341463406,28.0,56.0,12,2021-09-01
LAURUSLABS,59.34959349593496,40.65040650406504,71.62607095465718,,46.0,-18.699186991869922,13.0,59.0,13,2021-09-01
ANGELONE,54.47154471544715,44.71544715447154,220.0437704492199,,2.0,-9.756097560975611,60.0,62.0,14,2021-09-01
MASTEK,55.28455284552846,44.71544715447154,123.2577136780868,,12.0,-10.569105691056919,56.0,68.0,15,2021-09-01
SRF,58.536585365853654,41.46341463414634,64.13159978134613,,51.0,-17.073170731707314,20.0,71.0,16,2021-09-01
KNRCON,58.536585365853654,39.83739837398374,59.54258889732302,,57.0,-18.699186991869915,16.0,73.0,17,2021-09-01
MPHASIS,56.91056910569105,43.08943089430895,72.20699182699191,,45.0,-13.821138211382106,36.0,81.0,18,2021-09-01
AMBUJACEM,62.601626016260155,37.39837398373984,48.05721190324688,,83.0,-25.203252032520318,3.0,86.0,19,2021-09-01
BAJAJFINSV,55.28455284552846,43.90243902439025,78.44032935882035,,35.0,-11.382113821138212,51.0,86.0,20,2021-09-01
JSWENERGY,65.04065040650406,33.33333333333333,312.00092775897656,,1.0,-31.707317073170728,2.0,3.0,1,2021-10-01
RTNINDIA,67.5,31.666666666666664,282.62320564114367,,3.0,-35.833333333333336,1.0,4.0,2,2021-10-01
FLUOROCHEM,57.72357723577236,42.27642276422765,186.2328594576718,,4.0,-15.447154471544714,23.0,27.0,3,2021-10-01
OIL,58.536585365853654,39.02439024390244,105.02118094548543,,20.0,-19.512195121951216,9.0,29.0,4,2021-10-01
IRCTC,58.536585365853654,40.65040650406504,109.05133807267467,,18.0,-17.886178861788615,15.0,33.0,5,2021-10-01
KPITTECH,61.78861788617886,37.39837398373984,88.36688681517822,,31.0,-24.390243902439025,3.0,34.0,6,2021-10-01
MASTEK,57.72357723577236,42.27642276422765,147.53786078316935,,10.0,-15.447154471544714,24.0,34.0,7,2021-10-01
SRF,60.97560975609756,39.02439024390244,86.80804297681786,,32.0,-21.951219512195124,6.0,38.0,8,2021-10-01
SAREGAMA,58.536585365853654,40.65040650406504,101.74333735788865,,22.0,-17.886178861788615,16.0,38.0,9,2021-10-01
PERSISTENT,60.97560975609756,39.02439024390244,82.31574232439031,,39.0,-21.951219512195124,5.0,44.0,10,2021-10-01
BAJAJFINSV,57.72357723577236,41.46341463414634,91.13877555667527,,29.0,-16.26016260162602,18.0,47.0,11,2021-10-01
ANGELONE,55.28455284552846,43.90243902439025,304.0714926011475,,2.0,-11.382113821138212,53.0,55.0,12,2021-10-01
RPOWER,54.47154471544715,42.27642276422765,182.7104828745518,,5.0,-12.195121951219505,52.0,57.0,13,2021-10-01
MPHASIS,58.536585365853654,41.46341463414634,74.04152571076833,,44.0,-17.073170731707314,17.0,61.0,14,2021-10-01
COFORGE,59.34959349593496,40.65040650406504,71.60341465102107,,49.0,-18.699186991869922,12.0,61.0,15,2021-10-01
RKFORGE,55.28455284552846,43.08943089430895,99.1726416397358,,24.0,-12.195121951219512,48.0,72.0,16,2021-10-01
ABREL,56.09756097560976,43.90243902439025,85.47828238811499,,35.0,-12.195121951219512,40.0,75.0,17,2021-10-01
USHAMART,55.28455284552846,44.71544715447154,124.64076471813463,,13.0,-10.569105691056919,67.0,80.0,18,2021-10-01
JWL,55.28455284552846,43.90243902439025,94.1990240800181,,27.0,-11.382113821138212,55.0,82.0,19,2021-10-01
CDSL,55.28455284552846,44.71544715447154,94.85160273087847,,26.0,-10.569105691056919,58.0,84.0,20,2021-10-01
RTNINDIA,58.87096774193549,40.32258064516129,252.48507642968377,,1.0,-18.5483870967742,8.0,9.0,1,2021-11-01
JSWENERGY,58.87096774193549,39.516129032258064,208.6017027392459,,3.0,-19.354838709677423,6.0,9.0,2,2021-11-01
IRCTC,59.67741935483871,39.516129032258064,127.85287451729496,,11.0,-20.161290322580648,3.0,14.0,3,2021-11-01
TTML,56.451612903225815,42.74193548387097,217.61172010663228,,2.0,-13.709677419354847,22.0,24.0,4,2021-11-01
SAREGAMA,58.87096774193549,40.32258064516129,104.9806052231018,,18.0,-18.5483870967742,9.0,27.0,5,2021-11-01
PERSISTENT,58.06451612903226,41.935483870967744,88.14974840491978,,25.0,-16.12903225806452,15.0,40.0,6,2021-11-01
MPHASIS,58.87096774193549,41.12903225806452,84.30027784883806,,29.0,-17.741935483870968,11.0,40.0,7,2021-11-01
OIL,56.451612903225815,41.935483870967744,87.37756189316781,,26.0,-14.516129032258071,19.0,45.0,8,2021-11-01
SOLARINDS,56.451612903225815,43.54838709677419,104.23758122531592,,19.0,-12.903225806451623,27.0,46.0,9,2021-11-01
UNITDSPR,59.67741935483871,40.32258064516129,69.6806058084769,,45.0,-19.354838709677423,7.0,52.0,10,2021-11-01
LTIM,57.25806451612904,42.74193548387097,75.73236121623583,,38.0,-14.516129032258071,18.0,56.0,11,2021-11-01
COFORGE,59.67741935483871,40.32258064516129,61.86845563122869,,59.0,-19.354838709677423,4.0,63.0,12,2021-11-01
TRIDENT,51.61290322580645,42.74193548387097,153.31014082728154,,7.0,-8.87096774193548,63.0,70.0,13,2021-11-01
BAJAJFINSV,55.64516129032258,44.354838709677416,75.80599500265836,,37.0,-11.29032258064516,35.0,72.0,14,2021-11-01
VTL,55.64516129032258,43.54838709677419,69.81764588192738,,44.0,-12.096774193548384,31.0,75.0,15,2021-11-01
