Date,Open,High,Low,Close,Volume,OI,Ticker,%change,Buy_Hold_Value,Quantity,Total_Portfolio_Value,Year-Month,Weight,Weight_Percent
2023-07-13,1904.3,1921.95,1880.0,1892.35,353278,0,CUMMINSIND,-0.0047596507836331625,4.193225037882343,0.0022158823885023078,86.14823317962511,,0.03755606396109649,0.03755606396109649
2023-07-13,1419.3,1447.8,1417.0,1427.25,366680,0,CYIENT,0.012018719421399648,3.950685846712711,0.0027680405301893233,86.14823317962511,,0.03538379386007672,0.03538379386007672
2023-07-13,368.45,372.5,356.75,359.1,979228,0,ELECON,-0.01602959309494445,4.817803540047547,0.013416328432324001,86.14823317962511,,0.0431500184863438,0.0431500184863438
2023-07-13,255.95,256.45,250.15,251.7,4071697,0,EXIDEIND,-0.01080762428767934,4.395730491249953,0.01746416563865695,86.14823317962511,,0.03936977719862538,0.03936977719862538
2023-07-13,678.25,688.8,677.3,683.25,1041642,0,GLENMARK,0.00975393482598097,4.32253893742405,0.006293899790304044,86.14823317962511,,0.03871424675318909,0.03871424675318909
2023-07-13,50.25,50.61,50.25,50.52,3956450,0,GOLDBEES,0.008383233532934131,25.504176461225793,0.5154639175257731,25.504176461225793,2023-07,0.2284247742011511,0.2284247742011511
2023-07-13,447.1,449.75,444.35,445.3,8384342,0,ITC,-0.0005611042531702415,3.937075978343835,0.009069673554745904,86.14823317962511,,0.035261898878923566,0.035261898878923566
2023-07-13,166.25,168.05,156.0,159.3,3962382,0,JINDALSAW,-0.03688029020556227,6.255253369992758,0.043936373170081484,86.14823317962511,,0.05602434725872779,0.05602434725872779
2023-07-13,1718.0,1781.0,1675.3,1689.6,385443,0,KAYNES,-0.00853798081154844,4.319562883746539,0.0026343397454720264,86.14823317962511,,0.03868759212310019,0.03868759212310019
2023-07-13,1059.95,1082.0,1045.0,1047.55,655494,0,KPITTECH,-0.01573804378464716,3.7505812387389024,0.0036600578380694636,86.14823317962511,,0.03359158347592577,0.03359158347592577
2023-07-13,135.65,135.95,131.6,132.8,6700977,0,LTF,-0.015931826602445187,4.049173927891603,0.030490767529304234,86.14823317962511,,0.03626588929801394,0.03626588929801394
2023-07-13,479.65,479.65,467.4,469.7,177676,0,MAHSEAMLES,-0.013235294117647123,4.3019352222950795,0.00915889977069423,86.14823317962511,,0.038529712311028405,0.038529712311028405
2023-07-13,169.6,169.6,163.75,165.3,10748152,0,RECLTD,-0.02189349112426031,4.163976023463367,0.02519041756481165,86.14823317962511,,0.03729409904235394,0.03729409904235394
2023-07-13,1910.65,1910.65,1842.8,1854.9,879407,0,SIEMENS,-0.026248097012966598,4.188923155752982,0.002258301340100804,86.14823317962511,,0.03751753472430529,0.03751753472430529
2023-07-13,398.0,425.9,397.25,408.05,7960994,0,ZENSARTECH,0.02938950554994957,4.4300075664735745,0.010856531225275273,86.14823317962511,,0.039676775277161076,0.039676775277161076
2023-07-13,12135.5,12430.0,12016.0,12348.8,3653,0,ZFCVINDIA,0.01760168765244896,4.205394205753838,0.00034055083941385706,86.14823317962511,,0.03766505549930547,0.03766505549930547
2023-07-14,4426.0,4463.3,4355.35,4383.8,273514,0,ABB,-0.005332062714133334,4.192064233071917,0.0009537222796721131,86.95446845438799,,0.037264786188410406,0.037264786188410406
2023-07-14,182.1,184.95,180.05,183.7,476457,0,ANANTRAJ,0.008786381109280539,4.250176219770293,0.024252583038939915,86.95446845438799,,0.037781364809084804,0.037781364809084804
2023-07-14,728.8,742.95,723.4,738.95,1288118,0,AUROPHARMA,0.020085588072888072,4.343983462443564,0.0058785891636018205,86.95446845438799,,0.038615251564341445,0.038615251564341445
2023-07-14,439.0,447.0,438.05,442.4,969680,0,CHENNPETRO,0.015028105999770558,4.191228721867883,0.009807352947102712,86.95446845438799,,0.037257359024930735,0.037257359024930735
2023-07-14,1167.05,1175.0,1152.75,1164.35,1162429,0,CHOLAFIN,0.011774417796315495,4.09874522109961,0.0036038898270989565,86.95446845438799,,0.03643523949372309,0.03643523949372309
2023-07-14,1901.0,1923.0,1892.65,1918.4,324663,0,CUMMINSIND,0.01376595238724354,4.250948774102828,0.0022158823885023078,86.95446845438799,,0.03778823232599777,0.03778823232599777
2023-07-14,1433.0,1446.3,1415.05,1440.7,516712,0,CYIENT,0.009423716938167903,3.9879159918437574,0.0027680405301893233,86.95446845438799,,0.03545003809841451,0.03545003809841451
2023-07-14,360.0,387.0,355.15,360.9,2161534,0,ELECON,0.005012531328320691,4.84195293122573,0.013416328432324001,86.95446845438799,,0.043041883588757136,0.043041883588757136
2023-07-14,252.7,257.45,251.7,254.25,3804390,0,EXIDEIND,0.010131108462455352,4.440264113628529,0.01746416563865695,86.95446845438799,,0.039471125348951724,0.039471125348951724
2023-07-14,685.25,704.9,681.05,702.1,1533088,0,GLENMARK,0.02758873033296738,4.441792298522394,0.006293899790304044,86.95446845438799,,0.03948470994120987,0.03948470994120987
2023-07-14,50.65,50.68,50.5,50.59,2947591,0,GOLDBEES,0.0013855898653998278,25.53951478965584,0.5154639175257731,25.53951478965584,2023-07,0.22703005132506116,0.22703005132506116
2023-07-14,446.25,448.1,444.65,446.15,5386274,0,ITC,0.0019088255108914431,3.944591169409615,0.009069673554745904,86.95446845438799,,0.035064907968030974,0.035064907968030974
2023-07-14,159.6,160.1,156.5,158.15,2049644,0,JINDALSAW,-0.007219083490270006,6.210096173661988,0.043936373170081484,86.95446845438799,,0.055203807302207794,0.055203807302207794
2023-07-14,1708.8,1779.5,1689.65,1774.95,311222,0,KAYNES,0.05051491477272729,4.537765234674432,0.0026343397454720264,86.95446845438799,,0.04033784833478808,0.04033784833478808
2023-07-14,1050.95,1072.65,1032.4,1063.15,1063926,0,KPITTECH,0.014891890601880675,3.8064344842396682,0.0036600578380694636,86.95446845438799,,0.03383678286137322,0.03383678286137322
2023-07-14,133.3,135.0,131.75,133.05,7512151,0,LTF,0.0018825301204818956,4.056796619773929,0.030490767529304234,86.95446845438799,,0.03606234309414697,0.03606234309414697
2023-07-14,472.05,474.05,465.05,466.25,132973,0,MAHSEAMLES,-0.0073451139024909295,4.270337018086185,0.00915889977069423,86.95446845438799,,0.03796058149014191,0.03796058149014191
2023-07-14,161.8,162.3,159.5,160.3,10445961,0,RECLTD,-0.030248033877797953,4.038023935639309,0.02519041756481165,86.95446845438799,,0.035895465865754275,0.035895465865754275
2023-07-14,1864.65,1868.15,1831.4,1835.7,966720,0,SIEMENS,-0.010350962316027834,4.145563770023046,0.002258301340100804,86.95446845438799,,0.036851426631677564,0.036851426631677564
2023-07-14,410.3,429.2,405.4,426.55,4747720,0,ZENSARTECH,0.045337581178777064,4.630853394141167,0.010856531225275273,86.95446845438799,,0.04116534289745096,0.04116534289745096
2023-07-14,12348.8,12677.95,12253.25,12553.0,3387,0,ZFCVINDIA,0.01653601969422147,4.2749346871621485,0.00034055083941385706,86.95446845438799,,0.03800145184554563,0.03800145184554563
2023-07-17,4393.9,4456.7,4377.15,4418.95,194300,0,ABB,0.008018157762671674,4.2256768654439405,0.0009537222796721131,87.9067844773694,,0.03726483936280217,0.03726483936280217
2023-07-17,184.8,189.4,183.0,187.7,721327,0,ANANTRAJ,0.021774632553075657,4.342722245241611,0.024252583038939915,87.9067844773694,,0.03829702365308395,0.03829702365308395
2023-07-17,739.05,745.95,734.9,736.85,957397,0,AUROPHARMA,-0.0028418702212599234,4.3316384251999995,0.0058785891636018205,87.9067844773694,,0.03819927912918186,0.03819927912918186
2023-07-17,438.0,438.0,421.9,424.65,1695670,0,CHENNPETRO,-0.04012206148282094,4.023067985400536,0.009807352947102712,87.9067844773694,,0.03547809901120609,0.03547809901120609
2023-07-17,1166.25,1173.65,1160.4,1164.65,1017237,0,CHOLAFIN,0.0002576544853352125,4.099801281190073,0.0036038898270989565,87.9067844773694,,0.03615478443520504,0.03615478443520504
2023-07-17,1922.0,1933.75,1896.55,1899.4,381853,0,CUMMINSIND,-0.009904086738949158,4.208847008721285,0.0022158823885023078,87.9067844773694,,0.03711642245179853,0.03711642245179853
2023-07-17,1450.0,1492.95,1447.55,1455.9,677484,0,CYIENT,0.010550426875824304,4.029990207902635,0.0027680405301893233,87.9067844773694,,0.03553914379001627,0.03553914379001627
2023-07-17,363.95,372.5,361.75,363.6,1000420,0,ELECON,0.007481296758104827,4.878177017993005,0.013416328432324001,87.9067844773694,,0.0430190212709804,0.0430190212709804
2023-07-17,255.95,255.95,248.0,248.55,4598129,0,EXIDEIND,-0.022418879056047114,4.340718369488184,0.01746416563865695,87.9067844773694,,0.038279352139044355,0.038279352139044355
2023-07-17,702.5,709.35,695.0,702.4,930624,0,GLENMARK,0.00042728955989179696,4.44369022999876,0.006293899790304044,87.9067844773694,,0.03918742674176539,0.03918742674176539
2023-07-17,51.5,51.5,50.29,50.49,2897048,0,GOLDBEES,-0.001976675232259417,25.4890314633272,0.5154639175257731,25.4890314633272,2023-07,0.2247792941201409,0.2247792941201409
2023-07-17,447.65,448.85,443.95,445.6,6456182,0,ITC,-0.0012327692480106345,3.9397283987199927,0.009069673554745904,87.9067844773694,,0.03474315490423721,0.03474315490423721
2023-07-17,158.75,174.15,158.5,172.9,11238942,0,JINDALSAW,0.09326588681631365,6.78928630051317,0.043936373170081484,87.9067844773694,,0.05987245864577411,0.05987245864577411
2023-07-17,1788.0,1855.0,1754.8,1844.95,367823,0,KAYNES,0.03943773064029976,4.716724397708439,0.0026343397454720264,87.9067844773694,,0.041595224290948946,0.041595224290948946
2023-07-17,1065.0,1099.85,1065.0,1090.65,1904514,0,KPITTECH,0.025866528711846914,3.9048937311160183,0.0036600578380694636,87.9067844773694,,0.03443595955214245,0.03443595955214245
2023-07-17,133.6,134.4,130.85,132.2,5573798,0,LTF,-0.0063885757234124485,4.03087946737402,0.030490767529304234,87.9067844773694,,0.03554698587364173,0.03554698587364173
2023-07-17,468.9,470.95,465.95,468.8,238425,0,MAHSEAMLES,0.0054691689008044,4.293692212501455,0.00915889977069423,87.9067844773694,,0.03786464409539552,0.03786464409539552
2023-07-17,160.7,161.9,159.85,161.2,5152924,0,RECLTD,0.005614472863381126,4.06069531144764,0.02519041756481165,87.9067844773694,,0.03580992188963383,0.03580992188963383
2023-07-17,1852.75,1857.85,1834.35,1841.85,660532,0,SIEMENS,0.0033502206242850274,4.1594523232646665,0.002258301340100804,87.9067844773694,,0.036680827143039954,0.036680827143039954
2023-07-17,428.9,445.55,428.6,438.85,4860669,0,ZENSARTECH,0.028836009846442412,4.764388728212053,0.010856531225275273,87.9067844773694,,0.04201556017466922,0.04201556017466922
2023-07-17,12650.0,12724.8,12506.95,12693.3,2826,0,ZFCVINDIA,0.011176611168644879,4.322713969931912,0.00034055083941385706,87.9067844773694,,0.038120577325292074,0.038120577325292074
2023-07-18,4421.0,4545.0,4421.0,4490.85,350377,0,ABB,0.016270833569060672,4.294432150438209,0.0009537222796721131,88.00446271876604,,0.03780998431621859,0.03780998431621859
2023-07-18,188.0,196.8,185.0,193.05,2360350,0,ANANTRAJ,0.028502930207778387,4.4665025543095,0.024252583038939915,88.00446271876604,,0.03932496442156151,0.03932496442156151
2023-07-18,740.05,757.2,730.45,753.1,1220281,0,AUROPHARMA,0.022053335142837804,4.42716549910853,0.0058785891636018205,88.00446271876604,,0.038978624465988314,0.038978624465988314
2023-07-18,426.0,442.5,423.1,434.8,1943310,0,CHENNPETRO,0.023902036971623852,4.119227505126935,0.009807352947102712,88.00446271876604,,0.03626740903285501,0.03626740903285501
2023-07-18,1167.0,1167.95,1134.35,1145.95,1648553,0,CHOLAFIN,-0.016056325934830196,4.033973535551251,0.0036038898270989565,88.00446271876604,,0.03551679727799865,0.03551679727799865
2023-07-18,1904.15,1929.9,1896.9,1913.3,594389,0,CUMMINSIND,0.007318100452774479,4.239647773921466,0.0022158823885023078,88.00446271876604,,0.037327639655898255,0.037327639655898255
2023-07-18,1461.4,1479.0,1436.2,1457.2,217099,0,CYIENT,0.0008929184696750969,4.033588660591882,0.0027680405301893233,88.00446271876604,,0.035513408677208674,0.035513408677208674
2023-07-18,366.3,367.6,358.0,360.9,485372,0,ELECON,-0.007425742574257543,4.84195293122573,0.013416328432324001,88.00446271876604,,0.04263058722928767,0.04263058722928767
2023-07-18,250.0,251.4,244.25,247.65,3584384,0,EXIDEIND,-0.0036210018105009567,4.325000620413392,0.01746416563865695,88.00446271876604,,0.03807912196465356,0.03807912196465356
2023-07-18,702.45,727.8,702.0,721.15,1320815,0,GLENMARK,0.026694191343963558,4.562310947271648,0.006293899790304044,88.00446271876604,,0.04016850175277567,0.04016850175277567
2023-07-18,50.65,50.69,50.51,50.66,3455452,0,GOLDBEES,0.0033670033670032407,25.57485311808588,0.5154639175257731,25.57485311808588,2023-07,0.22517174830338138,0.22517174830338138
2023-07-18,445.8,447.35,444.35,445.75,5673420,0,ITC,0.0003366247755833829,3.9410546089080714,0.009069673554745904,88.00446271876604,,0.03469870002183406,0.03469870002183406
2023-07-18,173.0,174.45,168.0,171.05,3775112,0,JINDALSAW,-0.010699826489300124,6.716642115111496,0.043936373170081484,88.00446271876604,,0.05913613817466063,0.05913613817466063
2023-07-18,1850.0,1869.7,1764.0,1775.25,167553,0,KAYNES,-0.03777880159353919,4.538532202516006,0.0026343397454720264,88.00446271876604,,0.0399591436968617,0.0399591436968617
2023-07-18,1097.6,1109.5,1058.0,1067.1,1090064,0,KPITTECH,-0.021592628249209378,3.820576812427362,0.0036600578380694636,88.00446271876604,,0.033637962900880045,0.033637962900880045
2023-07-18,132.7,133.0,128.25,130.35,11208712,0,LTF,-0.013993948562783576,3.9744715474448076,0.030490767529304234,88.00446271876604,,0.03499291678384324,0.03499291678384324
2023-07-18,470.65,470.65,465.05,468.0,147721,0,MAHSEAMLES,-0.0017064846416382506,4.286365092684899,0.00915889977069423,88.00446271876604,,0.03773895855158995,0.03773895855158995
2023-07-18,161.25,162.4,159.15,160.1,8351483,0,RECLTD,-0.006823821339950298,4.032985852126347,0.02519041756481165,88.00446271876604,,0.03550810129829824,0.03550810129829824
2023-07-18,1843.35,1859.7,1830.85,1841.6,595913,0,SIEMENS,-0.00013573309444303572,4.158887747929642,0.002258301340100804,88.00446271876604,,0.03661659446781286,0.03661659446781286
2023-07-18,440.95,453.65,430.05,449.95,3727504,0,ZENSARTECH,0.025293380426113732,4.884896224812609,0.010856531225275273,88.00446271876604,,0.04300867802223243,0.04300867802223243
2023-07-18,12693.3,12742.6,12452.6,12644.95,1006,0,ZFCVINDIA,-0.0038090961373321575,4.306248336846252,0.00034055083941385706,88.00446271876604,,0.037914018984159505,0.037914018984159505
2023-07-19,4495.5,4614.35,4485.0,4493.5,422756,0,ABB,0.0005900887359853169,4.296966246477636,0.0009537222796721131,89.36897622860783,,0.03732416935527833,0.03732416935527833
2023-07-19,193.55,198.0,190.5,196.65,1352937,0,ANANTRAJ,0.018648018648018683,4.549793977233687,0.024252583038939915,89.36897622860783,,0.03952027342013689,0.03952027342013689
2023-07-19,757.1,773.8,746.05,751.1,3269001,0,AUROPHARMA,-0.0026556898154295183,4.415408320781327,0.0058785891636018205,89.36897622860783,,0.03835297707368321,0.03835297707368321
2023-07-19,437.0,443.5,432.35,442.2,1213764,0,CHENNPETRO,0.017019319227230767,4.1893339530062805,0.009807352947102712,89.36897622860783,,0.03638925720582522,0.03638925720582522
2023-07-19,1147.1,1173.75,1143.55,1170.3,855773,0,CHOLAFIN,0.02124874558226786,4.119690412893781,0.0036038898270989565,89.36897622860783,,0.035784321738205276,0.035784321738205276
2023-07-19,1928.25,1946.0,1908.05,1941.0,562127,0,CUMMINSIND,0.014477604139444988,4.301027716082981,0.0022158823885023078,89.36897622860783,,0.03735944796131939,0.03735944796131939
2023-07-19,1461.0,1498.0,1458.0,1486.1,425177,0,CYIENT,0.019832555586055456,4.1135850319143525,0.0027680405301893233,89.36897622860783,,0.0357312893752349,0.0357312893752349
2023-07-19,362.0,380.95,358.6,377.3,1251330,0,ELECON,0.04544195067885859,5.061980717515844,0.013416328432324001,89.36897622860783,,0.0439692133324506,0.0439692133324506
2023-07-19,248.6,249.85,245.95,248.7,1746775,0,EXIDEIND,0.004239854633555362,4.343337994333981,0.01746416563865695,89.36897622860783,,0.037726962133022235,0.037726962133022235
2023-07-19,725.05,728.75,711.1,720.1,775148,0,GLENMARK,-0.0014560077653746895,4.5556681871043665,0.006293899790304044,89.36897622860783,,0.03957129779209267,0.03957129779209267
2023-07-19,50.8,51.1,50.8,51.02,3510703,0,GOLDBEES,0.007106198183971735,25.756593092868965,0.5154639175257731,25.756593092868965,2023-07,0.22372608660849458,0.22372608660849458
2023-07-19,446.0,453.25,441.6,451.75,14699362,0,ITC,0.01346045989904665,3.994103016431231,0.009069673554745904,89.36897622860783,,0.034693448553362566,0.034693448553362566
2023-07-19,171.4,179.85,171.2,178.7,3721974,0,JINDALSAW,0.0447237649809995,7.017035638529226,0.043936373170081484,89.36897622860783,,0.06095114821048003,0.06095114821048003
2023-07-19,1789.45,1871.0,1789.45,1816.45,255828,0,KAYNES,0.023207998873398195,4.643862452758879,0.0026343397454720264,89.36897622860783,,0.0403373679724558,0.0403373679724558
2023-07-19,1071.0,1089.0,1062.3,1084.35,739084,0,KPITTECH,0.016165307843688526,3.8823376127407085,0.0036600578380694636,89.36897622860783,,0.03372263551548365,0.03372263551548365
2023-07-19,130.9,135.15,130.6,133.5,14029702,0,LTF,0.024165707710011475,4.070517465162116,0.030490767529304234,89.36897622860783,,0.035357197268624116,0.035357197268624116
2023-07-19,469.65,478.1,464.85,468.3,408548,0,MAHSEAMLES,0.0006410256410256387,4.289112762616107,0.00915889977069423,89.36897622860783,,0.03725595267754275,0.03725595267754275
2023-07-19,160.1,163.3,160.0,162.35,5377036,0,RECLTD,0.014053716427232965,4.089664291647173,0.02519041756481165,89.36897622860783,,0.035523509814116,0.035523509814116
2023-07-19,1832.95,1865.65,1832.95,1845.95,599089,0,SIEMENS,0.0023620764552563234,4.16871135875908,0.002258301340100804,89.36897622860783,,0.036210125894086696,0.036210125894086696
2023-07-19,452.0,461.8,445.1,457.65,3086295,0,ZENSARTECH,0.017113012556950746,4.968491515247229,0.010856531225275273,89.36897622860783,,0.04315715044477397,0.04315715044477397
2023-07-19,12645.0,12714.8,12350.0,12621.75,2237,0,ZFCVINDIA,-0.001834724534300336,4.298347557371851,0.00034055083941385706,89.36897622860783,,0.03733616765333111,0.03733616765333111
2023-07-20,4500.0,4505.1,4141.1,4204.0,1566115,0,ABB,-0.06442639367975966,4.020128207453428,0.0009537222796721131,88.94423437087097,,0.03503956290560171,0.03503956290560171
2023-07-20,197.35,200.55,194.95,197.7,1203823,0,ANANTRAJ,0.005339435545385074,4.574087308919907,0.024252583038939915,88.94423437087097,,0.039867887720461515,0.039867887720461515
2023-07-20,753.9,774.4,748.05,772.6,2310017,0,AUROPHARMA,0.028624683797097594,4.541797987798766,0.0058785891636018205,88.94423437087097,,0.03958645298997065,0.03958645298997065
2023-07-20,444.25,450.95,437.4,440.5,1408620,0,CHENNPETRO,-0.003844414292175413,4.173228417682647,0.009807352947102712,88.94423437087097,,0.03637398911550255,0.03637398911550255
2023-07-20,1175.45,1177.8,1127.9,1158.55,2683274,0,CHOLAFIN,-0.010040160642570295,4.07832805935067,0.0036038898270989565,88.94423437087097,,0.035546834630883796,0.035546834630883796
2023-07-20,1945.9,1949.85,1896.35,1916.8,454525,0,CUMMINSIND,-0.012467800103039717,4.247403362281225,0.0022158823885023078,88.94423437087097,,0.037020500247277564,0.037020500247277564
2023-07-20,1490.0,1500.4,1462.05,1470.2,212204,0,CYIENT,-0.010699145414171274,4.069573187484343,0.0027680405301893233,88.94423437087097,,0.0354705268944982,0.0354705268944982
2023-07-20,377.2,382.5,365.5,369.65,1328444,0,ELECON,-0.020275642724622456,4.959345805008565,0.013416328432324001,88.94423437087097,,0.04322581279448975,0.04322581279448975
2023-07-20,249.35,251.4,247.05,251.0,2324881,0,EXIDEIND,0.009248090068355586,4.383505575302893,0.01746416563865695,88.94423437087097,,0.03820677138308924,0.03820677138308924
2023-07-20,717.0,746.4,715.2,740.65,2154696,0,GLENMARK,0.028537703096792155,4.685676493235452,0.006293899790304044,88.94423437087097,,0.04084050253313341,0.04084050253313341
2023-07-20,51.25,51.25,51.05,51.08,2538202,0,GOLDBEES,0.0011760094080752737,25.78688308866614,0.5154639175257731,25.78688308866614,2023-07,0.2247592776890764,0.2247592776890764
2023-07-20,452.75,465.75,449.35,464.3,21465218,0,ITC,0.027780852241283904,4.105062602167173,0.009069673554745904,88.94423437087097,,0.03577985374033274,0.03577985374033274
2023-07-20,177.45,179.5,175.25,177.55,2740048,0,JINDALSAW,-0.006435366536093889,6.971878442198456,0.043936373170081484,88.94423437087097,,0.060767110061987054,0.060767110061987054
2023-07-20,1827.9,1852.7,1811.0,1817.2,152224,0,KAYNES,0.0004128932808500352,4.645779872362815,0.0026343397454720264,88.94423437087097,,0.040492762340620186,0.040492762340620186
2023-07-20,1065.0,1082.4,1057.4,1060.7,820217,0,KPITTECH,-0.02181030110204263,3.7976626604270485,0.0036600578380694636,88.94423437087097,,0.033100546255608404,0.033100546255608404
2023-07-20,137.95,138.5,129.5,131.15,29265269,0,LTF,-0.017602996254681647,3.998864161468251,0.030490767529304234,88.94423437087097,,0.03485422481724327,0.03485422481724327
2023-07-20,468.95,476.0,464.85,473.75,277017,0,MAHSEAMLES,0.011637838992099026,4.339028766366391,0.00915889977069423,88.94423437087097,,0.03781911012848508,0.03781911012848508
2023-07-20,162.85,163.15,161.55,161.75,2955365,0,RECLTD,-0.003695719125346386,4.074550041108287,0.02519041756481165,88.94423437087097,,0.03551390530598887,0.03551390530598887
2023-07-20,1849.75,1862.65,1746.55,1808.65,1337569,0,SIEMENS,-0.02020639778975597,4.08447671877332,0.002258301340100804,88.94423437087097,,0.035600426538282576,0.035600426538282576
2023-07-20,458.05,475.0,435.1,461.85,10302439,0,ZENSARTECH,0.009177318911832266,5.014088946393385,0.010856531225275273,88.94423437087097,,0.04370295572307777,0.04370295572307777
2023-07-20,12663.6,12663.6,12202.65,12273.55,2672,0,ZFCVINDIA,-0.027587299700913115,4.179767755087946,0.00034055083941385706,88.94423437087097,,0.036430986184389336,0.036430986184389336
2023-07-21,4204.0,4317.65,4199.2,4225.8,412913,0,ABB,0.0051855375832541295,4.040974733362678,0.0009537222796721131,89.3061148147892,,0.03517686515524667,0.03517686515524667
2023-07-21,196.95,197.4,191.1,194.9,483366,0,ANANTRAJ,-0.014162873039959445,4.509305091089984,0.024252583038939915,89.3061148147892,,0.039253701792176784,0.039253701792176784
2023-07-21,775.0,791.55,771.0,779.55,2314542,0,AUROPHARMA,0.008995599275174682,4.582654182485798,0.0058785891636018205,89.3061148147892,,0.03989220890185705,0.03989220890185705
2023-07-21,441.45,445.55,437.7,442.9,1118951,0,CHENNPETRO,0.005448354143019252,4.195965644021894,0.009807352947102712,89.3061148147892,,0.03652606794029135,0.03652606794029135
2023-07-21,1158.55,1164.2,1131.7,1134.75,1742509,0,CHOLAFIN,-0.02054292002934699,3.9945472921739875,0.0036038898270989565,89.3061148147892,,0.034772712210484585,0.034772712210484585
2023-07-21,1916.8,1920.0,1863.05,1883.65,693246,0,CUMMINSIND,-0.017294449081802887,4.173946861102373,0.0022158823885023078,89.3061148147892,,0.03633439345362657,0.03633439345362657
2023-07-21,1456.0,1492.35,1440.45,1476.15,244252,0,CYIENT,0.004047068426064504,4.0860430286389695,0.0027680405301893233,89.3061148147892,,0.03556918667426584,0.03556918667426584
2023-07-21,369.5,371.0,363.25,368.9,435584,0,ELECON,-0.0020289463005546127,4.949283558684321,0.013416328432324001,89.3061148147892,,0.04308373396189018,0.04308373396189018
2023-07-21,250.6,254.7,249.15,251.8,2501239,0,EXIDEIND,0.0031872509960160222,4.397476907813819,0.01746416563865695,89.3061148147892,,0.03828023247271178,0.03828023247271178
2023-07-21,740.0,755.0,736.45,753.15,1380934,0,GLENMARK,0.01687706744076145,4.764756971417377,0.006293899790304044,89.3061148147892,,0.04147742179560607,0.04147742179560607
2023-07-21,50.95,50.95,50.61,50.65,3001982,0,GOLDBEES,-0.008418167580266256,25.569804785453016,0.5154639175257731,25.569804785453016,2023-07,0.2225862902724402,0.2225862902724402
2023-07-21,463.95,469.55,459.45,462.7,14804307,0,ITC,-0.0034460478139134443,4.090916360160998,0.009069673554745904,89.3061148147892,,0.035611609242363555,0.035611609242363555
2023-07-21,177.25,191.75,176.1,190.15,5831458,0,JINDALSAW,0.07096592509152355,7.466644245474719,0.043936373170081484,89.3061148147892,,0.06499747093610188,0.06499747093610188
2023-07-21,1824.0,1830.65,1780.1,1799.1,94354,0,KAYNES,-0.00996037860444643,4.599506145921165,0.0026343397454720264,89.3061148147892,,0.040038905994633424,0.040038905994633424
2023-07-21,1049.95,1049.95,993.55,1000.9,3288095,0,KPITTECH,-0.056377863674931694,3.583558552674114,0.0036600578380694636,89.3061148147892,,0.031195036915870385,0.031195036915870385
2023-07-21,131.0,131.0,127.4,129.45,14143535,0,LTF,-0.012962256957682161,3.9470298566684328,0.030490767529304234,89.3061148147892,,0.034359070816614476,0.034359070816614476
2023-07-21,473.05,475.6,471.05,474.65,291319,0,MAHSEAMLES,0.0018997361477572916,4.347271776160015,0.00915889977069423,89.3061148147892,,0.037843194564083804,0.037843194564083804
2023-07-21,161.15,162.8,160.4,161.85,6077566,0,RECLTD,0.0006182380216384065,4.077069082864768,0.02519041756481165,89.3061148147892,,0.03549106807634358,0.03549106807634358
2023-07-21,1809.45,1822.35,1793.8,1798.0,702969,0,SIEMENS,-0.0058883697785642175,4.060425809501246,0.002258301340100804,89.3061148147892,,0.03534618763994369,0.03534618763994369
2023-07-21,462.2,493.7,458.0,485.25,11372735,0,ZENSARTECH,0.050665800584605236,5.268131777064826,0.010856531225275273,89.3061148147892,,0.045859321913569416,0.045859321913569416
2023-07-21,12210.0,12444.0,11912.8,12246.65,6879,0,ZFCVINDIA,-0.002191704926447491,4.170606937507713,0.00034055083941385706,89.3061148147892,,0.036305319269878726,0.036305319269878726
2023-07-24,4250.0,4350.0,4250.0,4322.05,291808,0,ABB,0.022776752330919692,4.133015014039984,0.0009537222796721131,89.4684865639255,,0.03592729834179958,0.03592729834179958
2023-07-24,194.0,196.7,188.0,189.8,936543,0,ANANTRAJ,-0.02616726526423807,4.391308908614054,0.024252583038939915,89.4684865639255,,0.038172584598613106,0.038172584598613106
2023-07-24,776.6,792.0,771.0,785.3,1792192,0,AUROPHARMA,0.0073760502854209875,4.6164560701765085,0.0058785891636018205,89.4684865639255,,0.040129734334770684,0.040129734334770684
2023-07-24,445.55,452.7,435.75,442.9,1420706,0,CHENNPETRO,0.0,4.195965644021894,0.009807352947102712,89.4684865639255,,0.036474512919167784,0.036474512919167784
2023-07-24,1135.0,1149.4,1128.65,1145.35,1186393,0,CHOLAFIN,0.009341264595725818,4.031861415370325,0.0036038898270989565,89.4684865639255,,0.03504799461185762,0.03504799461185762
2023-07-24,1885.9,1915.0,1883.0,1902.1,464889,0,CUMMINSIND,0.009794813261486901,4.214829891170241,0.0022158823885023078,89.4684865639255,,0.03663849524998192,0.03663849524998192
2023-07-24,1470.0,1490.0,1420.1,1482.35,359416,0,CYIENT,0.0042001151644479595,4.1032048799261425,0.0027680405301893233,89.4684865639255,,0.035668166067109354,0.035668166067109354
2023-07-24,370.35,372.5,363.5,367.35,429084,0,ELECON,-0.004201680672268782,4.92848824961422,0.013416328432324001,89.4684865639255,,0.042842154484423724,0.042842154484423724
2023-07-24,252.75,253.45,249.05,251.5,2084432,0,EXIDEIND,-0.0011914217633042234,4.392237658122222,0.01746416563865695,89.4684865639255,,0.038180657993108755,0.038180657993108755
